id,action,resource,timestamp
audit_1407,Trip Created,trip_1407,2025-04-13T12:12:00
audit_1408,Trip Created,trip_1408,2025-04-13T12:45:00
audit_1409,Trip Created,trip_1409,2025-04-13T17:26:00
audit_1410,Trip Created,trip_1410,2025-04-13T04:35:00
audit_1411,Trip Created,trip_1411,2025-04-13T12:45:00
audit_1412,Trip Created,trip_1412,2025-04-13T22:22:00
audit_1413,Trip Created,trip_1413,2025-04-13T09:56:00
audit_1414,Trip Created,trip_1414,2025-04-13T22:43:00
audit_1415,Trip Created,trip_1415,2025-04-13T17:15:00
audit_1416,Trip Created,trip_1416,2025-04-13T00:42:00
audit_1417,Trip Created,trip_1417,2025-04-13T22:30:00
audit_1418,Trip Created,trip_1418,2025-04-13T17:54:00
audit_1419,Trip Created,trip_1419,2025-04-13T02:01:00
audit_1420,Trip Created,trip_1420,2025-04-14T22:01:00
audit_1421,Trip Created,trip_1421,2025-04-14T18:57:00
audit_1422,Trip Created,trip_1422,2025-04-14T10:07:00
audit_1423,Trip Created,trip_1423,2025-04-14T22:25:00
audit_1424,Trip Created,trip_1424,2025-04-14T01:45:00
audit_1425,Trip Created,trip_1425,2025-04-14T14:16:00
audit_1426,Trip Created,trip_1426,2025-04-14T17:45:00
audit_1427,Trip Created,trip_1427,2025-04-14T21:00:00
audit_1428,Trip Created,trip_1428,2025-04-14T18:02:00
audit_1429,Trip Created,trip_1429,2025-04-14T06:24:00
audit_1430,Trip Created,trip_1430,2025-04-14T00:00:00
audit_1431,Trip Created,trip_1431,2025-04-14T02:40:00
audit_1432,Trip Created,trip_1432,2025-04-14T19:41:00
audit_1433,Trip Created,trip_1433,2025-04-14T01:51:00
audit_1434,Trip Created,trip_1434,2025-04-14T10:47:00
audit_1435,Trip Created,trip_1435,2025-04-15T16:08:00
audit_1436,Trip Created,trip_1436,2025-04-15T18:59:00
audit_1437,Trip Created,trip_1437,2025-04-15T15:19:00
audit_1438,Trip Created,trip_1438,2025-04-15T11:16:00
audit_1439,Trip Created,trip_1439,2025-04-15T21:03:00
audit_1440,Trip Created,trip_1440,2025-04-15T18:45:00
audit_1441,Trip Created,trip_1441,2025-04-15T09:12:00
audit_1442,Trip Created,trip_1442,2025-04-15T09:16:00
audit_1443,Trip Created,trip_1443,2025-04-15T05:02:00
audit_1444,Trip Created,trip_1444,2025-04-15T04:14:00
audit_1445,Trip Created,trip_1445,2025-04-15T03:11:00
audit_1446,Trip Created,trip_1446,2025-04-15T21:22:00
audit_1447,Trip Created,trip_1447,2025-04-16T13:58:00
audit_1448,Trip Created,trip_1448,2025-04-16T19:31:00
audit_1449,Trip Created,trip_1449,2025-04-16T16:45:00
audit_1450,Trip Created,trip_1450,2025-04-16T01:51:00
audit_1451,Trip Created,trip_1451,2025-04-16T15:04:00
audit_1452,Trip Created,trip_1452,2025-04-16T07:43:00
audit_1453,Trip Created,trip_1453,2025-04-16T22:31:00
audit_1454,Trip Created,trip_1454,2025-04-16T00:38:00
audit_1455,Trip Created,trip_1455,2025-04-16T10:06:00
audit_1456,Trip Created,trip_1456,2025-04-16T18:59:00
audit_1457,Trip Created,trip_1457,2025-04-16T10:00:00
audit_1458,Trip Created,trip_1458,2025-04-16T03:49:00
audit_1459,Trip Created,trip_1459,2025-04-16T20:19:00
audit_1460,Trip Created,trip_1460,2025-04-16T06:09:00
audit_1461,Trip Created,trip_1461,2025-04-16T17:35:00
audit_1462,Trip Created,trip_1462,2025-04-17T11:43:00
audit_1463,Trip Created,trip_1463,2025-04-17T11:56:00
audit_1464,Trip Created,trip_1464,2025-04-17T12:55:00
audit_1465,Trip Created,trip_1465,2025-04-17T09:12:00
audit_1466,Trip Created,trip_1466,2025-04-17T18:35:00
audit_1467,Trip Created,trip_1467,2025-04-17T10:51:00
audit_1468,Trip Created,trip_1468,2025-04-17T07:06:00
audit_1469,Trip Created,trip_1469,2025-04-17T10:43:00
audit_1470,Trip Created,trip_1470,2025-04-17T04:59:00
audit_1471,Trip Created,trip_1471,2025-04-17T10:36:00
audit_1472,Trip Created,trip_1472,2025-04-17T07:43:00
audit_1473,Trip Created,trip_1473,2025-04-17T15:58:00
audit_1474,Trip Created,trip_1474,2025-04-17T23:24:00
audit_1475,Trip Created,trip_1475,2025-04-17T18:50:00
audit_1476,Trip Created,trip_1476,2025-04-17T19:34:00
audit_1477,Trip Created,trip_1477,2025-04-18T10:50:00
audit_1478,Trip Created,trip_1478,2025-04-18T12:13:00
audit_1479,Trip Created,trip_1479,2025-04-18T09:41:00
audit_1480,Trip Created,trip_1480,2025-04-18T21:24:00
audit_1481,Trip Created,trip_1481,2025-04-18T14:26:00
audit_1482,Trip Created,trip_1482,2025-04-18T22:03:00
audit_1483,Trip Created,trip_1483,2025-04-18T15:32:00
audit_1484,Trip Created,trip_1484,2025-04-18T17:55:00
audit_1485,Trip Created,trip_1485,2025-04-18T07:13:00
audit_1486,Trip Created,trip_1486,2025-04-18T14:26:00
audit_1487,Trip Created,trip_1487,2025-04-18T10:36:00
audit_1488,Trip Created,trip_1488,2025-04-18T19:11:00
audit_1489,Trip Created,trip_1489,2025-04-18T12:25:00
audit_1490,Trip Created,trip_1490,2025-04-18T15:40:00
audit_1491,Trip Created,trip_1491,2025-04-18T23:38:00
audit_1492,Trip Created,trip_1492,2025-04-18T00:37:00
audit_1493,Trip Created,trip_1493,2025-04-19T05:09:00
audit_1494,Trip Created,trip_1494,2025-04-19T07:32:00
audit_1495,Trip Created,trip_1495,2025-04-19T15:14:00
audit_1496,Trip Created,trip_1496,2025-04-19T17:54:00
audit_1497,Trip Created,trip_1497,2025-04-19T07:09:00
audit_1498,Trip Created,trip_1498,2025-04-19T19:35:00
audit_1499,Trip Created,trip_1499,2025-04-19T10:04:00
audit_1500,Trip Created,trip_1500,2025-04-19T23:43:00
audit_1501,Trip Created,trip_1501,2025-04-19T16:57:00
audit_1502,Trip Created,trip_1502,2025-04-19T19:19:00
audit_1503,Trip Created,trip_1503,2025-04-19T13:57:00
audit_1504,Trip Created,trip_1504,2025-04-19T18:15:00
audit_1505,Trip Created,trip_1505,2025-04-19T19:59:00
audit_1506,Trip Created,trip_1506,2025-04-19T12:55:00
audit_1507,Trip Created,trip_1507,2025-04-19T13:25:00
audit_1508,Trip Created,trip_1508,2025-04-19T04:05:00
audit_1509,Trip Created,trip_1509,2025-04-20T06:40:00
audit_1510,Trip Created,trip_1510,2025-04-20T01:47:00
audit_1511,Trip Created,trip_1511,2025-04-20T11:42:00
audit_1512,Trip Created,trip_1512,2025-04-20T15:27:00
audit_1513,Trip Created,trip_1513,2025-04-20T12:56:00
audit_1514,Trip Created,trip_1514,2025-04-20T23:11:00
audit_1515,Trip Created,trip_1515,2025-04-20T19:30:00
audit_1516,Trip Created,trip_1516,2025-04-20T13:15:00
audit_1517,Trip Created,trip_1517,2025-04-20T07:12:00
audit_1518,Trip Created,trip_1518,2025-04-20T06:34:00
audit_1519,Trip Created,trip_1519,2025-04-20T10:00:00
audit_1520,Trip Created,trip_1520,2025-04-20T19:54:00
audit_1521,Trip Created,trip_1521,2025-04-20T13:18:00
audit_1522,Trip Created,trip_1522,2025-04-21T13:02:00
audit_1523,Trip Created,trip_1523,2025-04-21T14:22:00
audit_1524,Trip Created,trip_1524,2025-04-21T09:18:00
audit_1525,Trip Created,trip_1525,2025-04-21T00:50:00
audit_1526,Trip Created,trip_1526,2025-04-21T03:55:00
audit_1527,Trip Created,trip_1527,2025-04-21T16:51:00
audit_1528,Trip Created,trip_1528,2025-04-21T10:28:00
audit_1529,Trip Created,trip_1529,2025-04-21T12:36:00
audit_1530,Trip Created,trip_1530,2025-04-21T12:57:00
audit_1531,Trip Created,trip_1531,2025-04-21T09:44:00
audit_1532,Trip Created,trip_1532,2025-04-21T10:55:00
audit_1533,Trip Created,trip_1533,2025-04-21T01:35:00
audit_1534,Trip Created,trip_1534,2025-04-21T17:05:00
audit_1535,Trip Created,trip_1535,2025-04-22T19:27:00
audit_1536,Trip Created,trip_1536,2025-04-22T14:11:00
audit_1537,Trip Created,trip_1537,2025-04-22T05:09:00
audit_1538,Trip Created,trip_1538,2025-04-22T05:11:00
audit_1539,Trip Created,trip_1539,2025-04-22T13:18:00
audit_1540,Trip Created,trip_1540,2025-04-22T21:22:00
audit_1541,Trip Created,trip_1541,2025-04-22T16:26:00
audit_1542,Trip Created,trip_1542,2025-04-22T15:39:00
audit_1543,Trip Created,trip_1543,2025-04-22T06:34:00
audit_1544,Trip Created,trip_1544,2025-04-22T10:50:00
audit_1545,Trip Created,trip_1545,2025-04-22T04:09:00
audit_1546,Trip Created,trip_1546,2025-04-22T20:35:00
audit_1547,Trip Created,trip_1547,2025-04-23T00:33:00
audit_1548,Trip Created,trip_1548,2025-04-23T20:00:00
audit_1549,Trip Created,trip_1549,2025-04-23T09:04:00
audit_1550,Trip Created,trip_1550,2025-04-23T19:41:00
audit_1551,Trip Created,trip_1551,2025-04-23T22:15:00
audit_1552,Trip Created,trip_1552,2025-04-23T20:52:00
audit_1553,Trip Created,trip_1553,2025-04-23T00:48:00
audit_1554,Trip Created,trip_1554,2025-04-23T13:19:00
audit_1555,Trip Created,trip_1555,2025-04-23T00:45:00
audit_1556,Trip Created,trip_1556,2025-04-23T01:49:00
audit_1557,Trip Created,trip_1557,2025-04-23T11:36:00
audit_1558,Trip Created,trip_1558,2025-04-23T19:55:00
audit_1559,Trip Created,trip_1559,2025-04-24T11:28:00
audit_1560,Trip Created,trip_1560,2025-04-24T04:26:00
audit_1561,Trip Created,trip_1561,2025-04-24T01:23:00
audit_1562,Trip Created,trip_1562,2025-04-24T00:06:00
audit_1563,Trip Created,trip_1563,2025-04-24T10:49:00
audit_1564,Trip Created,trip_1564,2025-04-24T13:04:00
audit_1565,Trip Created,trip_1565,2025-04-24T09:17:00
audit_1566,Trip Created,trip_1566,2025-04-24T10:12:00
audit_1567,Trip Created,trip_1567,2025-04-24T06:53:00
audit_1568,Trip Created,trip_1568,2025-04-24T17:23:00
audit_1569,Trip Created,trip_1569,2025-04-24T18:26:00
audit_1570,Trip Created,trip_1570,2025-04-24T02:08:00
audit_1571,Trip Created,trip_1571,2025-04-24T03:57:00
audit_1572,Trip Created,trip_1572,2025-04-24T04:05:00
audit_1573,Trip Created,trip_1573,2025-04-24T16:41:00
audit_1574,Trip Created,trip_1574,2025-04-25T13:18:00
audit_1575,Trip Created,trip_1575,2025-04-25T05:48:00
audit_1576,Trip Created,trip_1576,2025-04-25T00:30:00
audit_1577,Trip Created,trip_1577,2025-04-25T19:27:00
audit_1578,Trip Created,trip_1578,2025-04-25T14:31:00
audit_1579,Trip Created,trip_1579,2025-04-25T08:27:00
audit_1580,Trip Created,trip_1580,2025-04-25T05:15:00
audit_1581,Trip Created,trip_1581,2025-04-25T00:43:00
audit_1582,Trip Created,trip_1582,2025-04-25T07:08:00
audit_1583,Trip Created,trip_1583,2025-04-25T06:36:00
audit_1584,Trip Created,trip_1584,2025-04-25T02:42:00
audit_1585,Trip Created,trip_1585,2025-04-25T07:32:00
audit_1586,Trip Created,trip_1586,2025-04-25T22:41:00
audit_1587,Trip Created,trip_1587,2025-04-26T20:46:00
audit_1588,Trip Created,trip_1588,2025-04-26T07:47:00
audit_1589,Trip Created,trip_1589,2025-04-26T07:14:00
audit_1590,Trip Created,trip_1590,2025-04-26T09:07:00
audit_1591,Trip Created,trip_1591,2025-04-26T18:55:00
audit_1592,Trip Created,trip_1592,2025-04-26T11:34:00
audit_1593,Trip Created,trip_1593,2025-04-26T06:18:00
audit_1594,Trip Created,trip_1594,2025-04-26T14:48:00
audit_1595,Trip Created,trip_1595,2025-04-26T03:22:00
audit_1596,Trip Created,trip_1596,2025-04-26T09:32:00
audit_1597,Trip Created,trip_1597,2025-04-26T18:55:00
audit_1598,Trip Created,trip_1598,2025-04-26T06:41:00
audit_1599,Trip Created,trip_1599,2025-04-27T06:00:00
audit_1600,Trip Created,trip_1600,2025-04-27T13:08:00
audit_1601,Trip Created,trip_1601,2025-04-27T16:38:00
audit_1602,Trip Created,trip_1602,2025-04-27T02:15:00
audit_1603,Trip Created,trip_1603,2025-04-27T02:26:00
audit_1604,Trip Created,trip_1604,2025-04-27T12:41:00
audit_1605,Trip Created,trip_1605,2025-04-27T06:38:00
audit_1606,Trip Created,trip_1606,2025-04-27T07:36:00
audit_1607,Trip Created,trip_1607,2025-04-27T03:26:00
audit_1608,Trip Created,trip_1608,2025-04-27T22:19:00
audit_1609,Trip Created,trip_1609,2025-04-27T03:25:00
audit_1610,Trip Created,trip_1610,2025-04-27T04:59:00
audit_1611,Trip Created,trip_1611,2025-04-27T18:15:00
audit_1612,Trip Created,trip_1612,2025-04-28T05:01:00
audit_1613,Trip Created,trip_1613,2025-04-28T05:02:00
audit_1614,Trip Created,trip_1614,2025-04-28T18:50:00
audit_1615,Trip Created,trip_1615,2025-04-28T00:32:00
audit_1616,Trip Created,trip_1616,2025-04-28T07:30:00
audit_1617,Trip Created,trip_1617,2025-04-28T21:39:00
audit_1618,Trip Created,trip_1618,2025-04-28T08:00:00
audit_1619,Trip Created,trip_1619,2025-04-28T06:14:00
audit_1620,Trip Created,trip_1620,2025-04-28T11:49:00
audit_1621,Trip Created,trip_1621,2025-04-28T19:17:00
audit_1622,Trip Created,trip_1622,2025-04-28T16:07:00
audit_1623,Trip Created,trip_1623,2025-04-28T07:16:00
audit_1624,Trip Created,trip_1624,2025-04-29T04:15:00
audit_1625,Trip Created,trip_1625,2025-04-29T21:08:00
audit_1626,Trip Created,trip_1626,2025-04-29T09:19:00
audit_1627,Trip Created,trip_1627,2025-04-29T15:37:00
audit_1628,Trip Created,trip_1628,2025-04-29T08:23:00
audit_1629,Trip Created,trip_1629,2025-04-29T16:04:00
audit_1630,Trip Created,trip_1630,2025-04-29T22:50:00
audit_1631,Trip Created,trip_1631,2025-04-29T12:24:00
audit_1632,Trip Created,trip_1632,2025-04-29T22:12:00
audit_1633,Trip Created,trip_1633,2025-04-29T20:28:00
audit_1634,Trip Created,trip_1634,2025-04-29T02:04:00
audit_1635,Trip Created,trip_1635,2025-04-29T01:52:00
audit_1636,Trip Created,trip_1636,2025-04-29T13:38:00
audit_1637,Trip Created,trip_1637,2025-04-29T04:10:00
audit_1638,Trip Created,trip_1638,2025-04-29T06:50:00
audit_1639,Trip Created,trip_1639,2025-04-29T07:54:00
audit_1640,Trip Created,trip_1640,2025-04-30T00:23:00
audit_1641,Trip Created,trip_1641,2025-04-30T18:38:00
audit_1642,Trip Created,trip_1642,2025-04-30T19:15:00
audit_1643,Trip Created,trip_1643,2025-04-30T01:43:00
audit_1644,Trip Created,trip_1644,2025-04-30T12:27:00
audit_1645,Trip Created,trip_1645,2025-04-30T09:51:00
audit_1646,Trip Created,trip_1646,2025-04-30T09:46:00
audit_1647,Trip Created,trip_1647,2025-04-30T15:46:00
audit_1648,Trip Created,trip_1648,2025-04-30T18:48:00
audit_1649,Trip Created,trip_1649,2025-04-30T22:59:00
audit_1650,Trip Created,trip_1650,2025-04-30T12:18:00
audit_1651,Trip Created,trip_1651,2025-04-30T08:36:00
audit_1652,Trip Created,trip_1652,2025-04-30T15:47:00
audit_1653,Trip Created,trip_1653,2025-04-30T22:11:00
audit_1654,Trip Created,trip_1654,2025-05-01T16:12:00
audit_1655,Trip Created,trip_1655,2025-05-01T16:09:00
audit_1656,Trip Created,trip_1656,2025-05-01T06:50:00
audit_1657,Trip Created,trip_1657,2025-05-01T04:11:00
audit_1658,Trip Created,trip_1658,2025-05-01T19:58:00
audit_1659,Trip Created,trip_1659,2025-05-01T14:31:00
audit_1660,Trip Created,trip_1660,2025-05-01T13:38:00
audit_1661,Trip Created,trip_1661,2025-05-01T10:40:00
audit_1662,Trip Created,trip_1662,2025-05-01T07:43:00
audit_1663,Trip Created,trip_1663,2025-05-01T17:30:00
audit_1664,Trip Created,trip_1664,2025-05-01T17:57:00
audit_1665,Trip Created,trip_1665,2025-05-01T08:27:00
audit_1666,Trip Created,trip_1666,2025-05-01T10:21:00
audit_1667,Trip Created,trip_1667,2025-05-01T17:10:00
audit_1668,Trip Created,trip_1668,2025-05-02T05:39:00
audit_1669,Trip Created,trip_1669,2025-05-02T08:04:00
audit_1670,Trip Created,trip_1670,2025-05-02T14:19:00
audit_1671,Trip Created,trip_1671,2025-05-02T05:57:00
audit_1672,Trip Created,trip_1672,2025-05-02T08:15:00
audit_1673,Trip Created,trip_1673,2025-05-02T06:31:00
audit_1674,Trip Created,trip_1674,2025-05-02T12:34:00
audit_1675,Trip Created,trip_1675,2025-05-02T10:40:00
audit_1676,Trip Created,trip_1676,2025-05-02T22:37:00
audit_1677,Trip Created,trip_1677,2025-05-02T17:19:00
audit_1678,Trip Created,trip_1678,2025-05-02T08:14:00
audit_1679,Trip Created,trip_1679,2025-05-02T16:52:00
audit_1680,Trip Created,trip_1680,2025-05-03T01:33:00
audit_1681,Trip Created,trip_1681,2025-05-03T12:56:00
audit_1682,Trip Created,trip_1682,2025-05-03T16:12:00
audit_1683,Trip Created,trip_1683,2025-05-03T00:01:00
audit_1684,Trip Created,trip_1684,2025-05-03T09:59:00
audit_1685,Trip Created,trip_1685,2025-05-03T00:07:00
audit_1686,Trip Created,trip_1686,2025-05-03T15:24:00
audit_1687,Trip Created,trip_1687,2025-05-03T16:18:00
audit_1688,Trip Created,trip_1688,2025-05-03T19:55:00
audit_1689,Trip Created,trip_1689,2025-05-03T13:34:00
audit_1690,Trip Created,trip_1690,2025-05-03T22:55:00
audit_1691,Trip Created,trip_1691,2025-05-03T12:08:00
audit_1692,Trip Created,trip_1692,2025-05-03T02:16:00
audit_1693,Trip Created,trip_1693,2025-05-03T18:34:00
audit_1694,Trip Created,trip_1694,2025-05-03T18:11:00
audit_1695,Trip Created,trip_1695,2025-05-04T07:07:00
audit_1696,Trip Created,trip_1696,2025-05-04T11:19:00
audit_1697,Trip Created,trip_1697,2025-05-04T02:06:00
audit_1698,Trip Created,trip_1698,2025-05-04T23:11:00
audit_1699,Trip Created,trip_1699,2025-05-04T22:28:00
audit_1700,Trip Created,trip_1700,2025-05-04T14:08:00
audit_1701,Trip Created,trip_1701,2025-05-04T11:18:00
audit_1702,Trip Created,trip_1702,2025-05-04T07:22:00
audit_1703,Trip Created,trip_1703,2025-05-04T17:54:00
audit_1704,Trip Created,trip_1704,2025-05-04T17:12:00
audit_1705,Trip Created,trip_1705,2025-05-04T19:32:00
audit_1706,Trip Created,trip_1706,2025-05-04T04:10:00
audit_1707,Trip Created,trip_1707,2025-05-04T21:46:00
audit_1708,Trip Created,trip_1708,2025-05-04T06:31:00
audit_1709,Trip Created,trip_1709,2025-05-04T09:38:00
audit_1710,Trip Created,trip_1710,2025-05-05T16:15:00
audit_1711,Trip Created,trip_1711,2025-05-05T08:06:00
audit_1712,Trip Created,trip_1712,2025-05-05T22:25:00
audit_1713,Trip Created,trip_1713,2025-05-05T17:43:00
audit_1714,Trip Created,trip_1714,2025-05-05T10:54:00
audit_1715,Trip Created,trip_1715,2025-05-05T23:51:00
audit_1716,Trip Created,trip_1716,2025-05-05T15:25:00
audit_1717,Trip Created,trip_1717,2025-05-05T22:20:00
audit_1718,Trip Created,trip_1718,2025-05-05T16:38:00
audit_1719,Trip Created,trip_1719,2025-05-05T12:34:00
audit_1720,Trip Created,trip_1720,2025-05-05T21:51:00
audit_1721,Trip Created,trip_1721,2025-05-05T00:05:00
audit_1722,Trip Created,trip_1722,2025-05-05T13:37:00
audit_1723,Trip Created,trip_1723,2025-05-06T11:56:00
audit_1724,Trip Created,trip_1724,2025-05-06T02:58:00
audit_1725,Trip Created,trip_1725,2025-05-06T10:15:00
audit_1726,Trip Created,trip_1726,2025-05-06T00:42:00
audit_1727,Trip Created,trip_1727,2025-05-06T05:49:00
audit_1728,Trip Created,trip_1728,2025-05-06T09:38:00
audit_1729,Trip Created,trip_1729,2025-05-06T07:10:00
audit_1730,Trip Created,trip_1730,2025-05-06T21:05:00
audit_1731,Trip Created,trip_1731,2025-05-06T09:46:00
audit_1732,Trip Created,trip_1732,2025-05-06T06:04:00
audit_1733,Trip Created,trip_1733,2025-05-06T23:17:00
audit_1734,Trip Created,trip_1734,2025-05-06T03:23:00
audit_1735,Trip Created,trip_1735,2025-05-06T01:11:00
audit_1736,Trip Created,trip_1736,2025-05-06T14:41:00
audit_1737,Trip Created,trip_1737,2025-05-06T15:18:00
audit_1738,Trip Created,trip_1738,2025-05-07T06:16:00
audit_1739,Trip Created,trip_1739,2025-05-07T00:31:00
audit_1740,Trip Created,trip_1740,2025-05-07T15:44:00
audit_1741,Trip Created,trip_1741,2025-05-07T07:31:00
audit_1742,Trip Created,trip_1742,2025-05-07T01:10:00
audit_1743,Trip Created,trip_1743,2025-05-07T20:16:00
audit_1744,Trip Created,trip_1744,2025-05-07T14:17:00
audit_1745,Trip Created,trip_1745,2025-05-07T00:16:00
audit_1746,Trip Created,trip_1746,2025-05-07T16:37:00
audit_1747,Trip Created,trip_1747,2025-05-07T19:52:00
audit_1748,Trip Created,trip_1748,2025-05-07T18:50:00
audit_1749,Trip Created,trip_1749,2025-05-07T15:48:00
audit_1750,Trip Created,trip_1750,2025-05-07T01:39:00
audit_1751,Trip Created,trip_1751,2025-05-07T07:25:00
audit_1752,Trip Created,trip_1752,2025-05-07T20:58:00
audit_1753,Trip Created,trip_1753,2025-05-08T22:52:00
audit_1754,Trip Created,trip_1754,2025-05-08T05:28:00
audit_1755,Trip Created,trip_1755,2025-05-08T01:31:00
audit_1756,Trip Created,trip_1756,2025-05-08T20:45:00
audit_1757,Trip Created,trip_1757,2025-05-08T15:23:00
audit_1758,Trip Created,trip_1758,2025-05-08T01:16:00
audit_1759,Trip Created,trip_1759,2025-05-08T22:53:00
audit_1760,Trip Created,trip_1760,2025-05-08T00:02:00
audit_1761,Trip Created,trip_1761,2025-05-08T02:29:00
audit_1762,Trip Created,trip_1762,2025-05-08T05:24:00
audit_1763,Trip Created,trip_1763,2025-05-08T05:39:00
audit_1764,Trip Created,trip_1764,2025-05-08T11:46:00
audit_1765,Trip Created,trip_1765,2025-05-08T00:17:00
audit_1766,Trip Created,trip_1766,2025-05-08T17:55:00
audit_1767,Trip Created,trip_1767,2025-05-08T05:37:00
audit_1768,Trip Created,trip_1768,2025-05-09T13:11:00
audit_1769,Trip Created,trip_1769,2025-05-09T20:50:00
audit_1770,Trip Created,trip_1770,2025-05-09T10:23:00
audit_1771,Trip Created,trip_1771,2025-05-09T18:57:00
audit_1772,Trip Created,trip_1772,2025-05-09T20:12:00
audit_1773,Trip Created,trip_1773,2025-05-09T11:25:00
audit_1774,Trip Created,trip_1774,2025-05-09T23:19:00
audit_1775,Trip Created,trip_1775,2025-05-09T07:31:00
audit_1776,Trip Created,trip_1776,2025-05-09T18:19:00
audit_1777,Trip Created,trip_1777,2025-05-09T02:59:00
audit_1778,Trip Created,trip_1778,2025-05-09T10:24:00
audit_1779,Trip Created,trip_1779,2025-05-09T12:48:00
audit_1780,Trip Created,trip_1780,2025-05-09T01:10:00
audit_1781,Trip Created,trip_1781,2025-05-09T06:18:00
audit_1782,Trip Created,trip_1782,2025-05-10T15:59:00
audit_1783,Trip Created,trip_1783,2025-05-10T22:34:00
audit_1784,Trip Created,trip_1784,2025-05-10T00:08:00
audit_1785,Trip Created,trip_1785,2025-05-10T08:02:00
audit_1786,Trip Created,trip_1786,2025-05-10T06:11:00
audit_1787,Trip Created,trip_1787,2025-05-10T02:56:00
audit_1788,Trip Created,trip_1788,2025-05-10T23:03:00
