id,trip_id,driver_id,type,amount,date
exp_5247,trip_1533,driver_1,Parking,797,2025-04-21T08:35:00
exp_5248,trip_1533,driver_1,Fines,914,2025-04-21T02:35:00
exp_5249,trip_1534,driver_33,Food Allowance,412,2025-04-21T19:05:00
exp_5250,trip_1534,driver_33,Miscellaneous,898,2025-04-21T18:05:00
exp_5251,trip_1534,driver_33,Parking,426,2025-04-21T20:05:00
exp_5252,trip_1535,driver_76,Miscellaneous,1325,2025-04-22T21:27:00
exp_5253,trip_1535,driver_76,FASTag Toll,1188,2025-04-22T21:27:00
exp_5254,trip_1535,driver_76,FASTag Toll,731,2025-04-22T20:27:00
exp_5255,trip_1536,driver_45,Parking,1011,2025-04-22T23:11:00
exp_5256,trip_1536,driver_45,FASTag Toll,490,2025-04-22T22:11:00
exp_5257,trip_1536,driver_45,FASTag Toll,305,2025-04-23T02:11:00
exp_5258,trip_1536,driver_45,FASTag Toll,1318,2025-04-23T04:11:00
exp_5259,trip_1537,driver_70,Parking,501,2025-04-22T19:09:00
exp_5260,trip_1537,driver_70,Miscellaneous,984,2025-04-22T13:09:00
exp_5261,trip_1537,driver_70,FASTag Toll,524,2025-04-22T12:09:00
exp_5262,trip_1537,driver_70,Parking,957,2025-04-22T17:09:00
exp_5263,trip_1538,driver_39,Miscellaneous,745,2025-04-22T14:11:00
exp_5264,trip_1538,driver_39,Food Allowance,1413,2025-04-22T09:11:00
exp_5265,trip_1538,driver_39,Parking,461,2025-04-22T07:11:00
exp_5266,trip_1538,driver_39,Fines,1116,2025-04-22T06:11:00
exp_5267,trip_1539,driver_38,Miscellaneous,503,2025-04-22T14:18:00
exp_5268,trip_1539,driver_38,Miscellaneous,1399,2025-04-22T14:18:00
exp_5269,trip_1539,driver_38,Food Allowance,1432,2025-04-22T15:18:00
exp_5270,trip_1540,driver_14,Parking,515,2025-04-22T23:22:00
exp_5271,trip_1540,driver_14,Miscellaneous,956,2025-04-23T00:22:00
exp_5272,trip_1540,driver_14,Miscellaneous,1351,2025-04-22T23:22:00
exp_5273,trip_1540,driver_14,Miscellaneous,1449,2025-04-22T23:22:00
exp_5274,trip_1542,driver_29,FASTag Toll,707,2025-04-22T20:39:00
exp_5275,trip_1542,driver_29,Parking,1376,2025-04-22T16:39:00
exp_5276,trip_1542,driver_29,Fines,820,2025-04-22T16:39:00
exp_5277,trip_1542,driver_29,Parking,1041,2025-04-22T18:39:00
exp_5278,trip_1543,driver_54,Fines,878,2025-04-22T10:34:00
exp_5279,trip_1543,driver_54,FASTag Toll,1477,2025-04-22T09:34:00
exp_5280,trip_1543,driver_54,Fines,447,2025-04-22T08:34:00
exp_5281,trip_1544,driver_71,Food Allowance,579,2025-04-23T03:50:00
exp_5282,trip_1544,driver_71,Parking,1407,2025-04-23T05:50:00
exp_5283,trip_1544,driver_71,Parking,299,2025-04-22T15:50:00
exp_5284,trip_1545,driver_5,Miscellaneous,598,2025-04-22T22:09:00
exp_5285,trip_1545,driver_5,Miscellaneous,1332,2025-04-22T10:09:00
exp_5286,trip_1545,driver_5,Miscellaneous,1229,2025-04-22T19:09:00
exp_5287,trip_1545,driver_5,Miscellaneous,996,2025-04-22T22:09:00
exp_5288,trip_1546,driver_51,Fines,232,2025-04-22T22:35:00
exp_5289,trip_1546,driver_51,Fines,1402,2025-04-22T22:35:00
exp_5290,trip_1546,driver_51,Fines,1358,2025-04-22T21:35:00
exp_5291,trip_1546,driver_51,Fines,1135,2025-04-22T22:35:00
exp_5292,trip_1547,driver_27,FASTag Toll,1030,2025-04-23T02:33:00
exp_5293,trip_1547,driver_27,Fines,795,2025-04-23T01:33:00
exp_5294,trip_1547,driver_27,Parking,679,2025-04-23T01:33:00
exp_5295,trip_1547,driver_27,Food Allowance,1003,2025-04-23T01:33:00
exp_5296,trip_1548,driver_74,Miscellaneous,576,2025-04-24T01:00:00
exp_5297,trip_1548,driver_74,Food Allowance,1136,2025-04-24T00:00:00
exp_5298,trip_1548,driver_74,Food Allowance,1103,2025-04-23T21:00:00
exp_5299,trip_1549,driver_62,Miscellaneous,1158,2025-04-23T14:04:00
exp_5300,trip_1549,driver_62,FASTag Toll,942,2025-04-24T04:04:00
exp_5301,trip_1549,driver_62,Parking,988,2025-04-24T12:04:00
exp_5302,trip_1549,driver_62,Fines,662,2025-04-24T16:04:00
exp_5303,trip_1550,driver_8,Food Allowance,791,2025-04-24T06:41:00
exp_5304,trip_1550,driver_8,Fines,913,2025-04-24T04:41:00
exp_5305,trip_1550,driver_8,Food Allowance,1144,2025-04-24T05:41:00
exp_5306,trip_1550,driver_8,FASTag Toll,299,2025-04-24T00:41:00
exp_5307,trip_1551,driver_15,Fines,1041,2025-04-24T00:15:00
exp_5308,trip_1551,driver_15,Fines,257,2025-04-24T02:15:00
exp_5309,trip_1551,driver_15,Fines,570,2025-04-24T03:15:00
exp_5310,trip_1551,driver_15,Miscellaneous,1471,2025-04-24T06:15:00
exp_5311,trip_1552,driver_12,FASTag Toll,716,2025-04-23T21:52:00
exp_5312,trip_1552,driver_12,FASTag Toll,661,2025-04-23T22:52:00
exp_5313,trip_1552,driver_12,Parking,881,2025-04-23T22:52:00
exp_5314,trip_1552,driver_12,Fines,1383,2025-04-23T22:52:00
exp_5315,trip_1553,driver_39,FASTag Toll,539,2025-04-23T01:48:00
exp_5316,trip_1553,driver_39,Miscellaneous,896,2025-04-24T04:48:00
exp_5317,trip_1553,driver_39,Miscellaneous,244,2025-04-23T16:48:00
exp_5318,trip_1554,driver_72,FASTag Toll,768,2025-04-23T19:19:00
exp_5319,trip_1554,driver_72,Miscellaneous,391,2025-04-23T18:19:00
exp_5320,trip_1554,driver_72,Miscellaneous,1044,2025-04-23T16:19:00
exp_5321,trip_1554,driver_72,FASTag Toll,555,2025-04-23T23:19:00
exp_5322,trip_1555,driver_52,Food Allowance,996,2025-04-23T02:45:00
exp_5323,trip_1555,driver_52,FASTag Toll,1217,2025-04-23T03:45:00
exp_5324,trip_1555,driver_52,Fines,1279,2025-04-23T02:45:00
exp_5325,trip_1555,driver_52,Parking,1151,2025-04-23T03:45:00
exp_5326,trip_1556,driver_40,FASTag Toll,387,2025-04-23T03:49:00
exp_5327,trip_1556,driver_40,Miscellaneous,136,2025-04-23T05:49:00
exp_5328,trip_1556,driver_40,Fines,1445,2025-04-23T02:49:00
exp_5329,trip_1557,driver_73,Fines,196,2025-04-23T20:36:00
exp_5330,trip_1557,driver_73,Miscellaneous,234,2025-04-23T20:36:00
exp_5331,trip_1557,driver_73,Miscellaneous,1476,2025-04-23T20:36:00
exp_5332,trip_1557,driver_73,Food Allowance,120,2025-04-23T16:36:00
exp_5333,trip_1558,driver_21,FASTag Toll,197,2025-04-24T03:55:00
exp_5334,trip_1558,driver_21,Miscellaneous,960,2025-04-24T07:55:00
exp_5335,trip_1558,driver_21,Fines,733,2025-04-24T19:55:00
exp_5336,trip_1558,driver_21,Fines,1454,2025-04-23T20:55:00
exp_5337,trip_1559,driver_1,Fines,1278,2025-04-24T12:28:00
exp_5338,trip_1559,driver_1,Fines,495,2025-04-24T18:28:00
exp_5339,trip_1559,driver_1,Fines,960,2025-04-24T14:28:00
exp_5340,trip_1560,driver_25,Parking,657,2025-04-24T19:26:00
exp_5341,trip_1560,driver_25,Fines,1214,2025-04-24T07:26:00
exp_5342,trip_1560,driver_25,Parking,297,2025-04-24T09:26:00
exp_5343,trip_1561,driver_57,FASTag Toll,307,2025-04-24T09:23:00
exp_5344,trip_1561,driver_57,Fines,331,2025-04-24T20:23:00
exp_5345,trip_1561,driver_57,Food Allowance,1176,2025-04-24T16:23:00
exp_5346,trip_1561,driver_57,FASTag Toll,997,2025-04-24T10:23:00
exp_5347,trip_1562,driver_39,Food Allowance,832,2025-04-24T08:06:00
exp_5348,trip_1562,driver_39,Food Allowance,541,2025-04-24T07:06:00
exp_5349,trip_1562,driver_39,Food Allowance,1086,2025-04-24T04:06:00
exp_5350,trip_1562,driver_39,Food Allowance,197,2025-04-24T09:06:00
exp_5351,trip_1563,driver_31,FASTag Toll,1097,2025-04-24T18:49:00
exp_5352,trip_1563,driver_31,Food Allowance,217,2025-04-24T23:49:00
exp_5353,trip_1563,driver_31,Miscellaneous,1259,2025-04-25T01:49:00
exp_5354,trip_1563,driver_31,FASTag Toll,1273,2025-04-24T20:49:00
exp_5355,trip_1564,driver_51,Fines,168,2025-04-24T18:04:00
exp_5356,trip_1564,driver_51,Fines,152,2025-04-25T01:04:00
exp_5357,trip_1564,driver_51,Miscellaneous,1309,2025-04-25T00:04:00
exp_5358,trip_1565,driver_8,FASTag Toll,435,2025-04-24T11:17:00
exp_5359,trip_1565,driver_8,Miscellaneous,753,2025-04-24T18:17:00
exp_5360,trip_1565,driver_8,Fines,466,2025-04-24T23:17:00
exp_5361,trip_1566,driver_73,Food Allowance,565,2025-04-24T12:12:00
exp_5362,trip_1566,driver_73,Miscellaneous,848,2025-04-24T12:12:00
exp_5363,trip_1566,driver_73,Miscellaneous,1074,2025-04-24T12:12:00
exp_5364,trip_1567,driver_70,Miscellaneous,712,2025-04-24T18:53:00
exp_5365,trip_1567,driver_70,FASTag Toll,1291,2025-04-24T12:53:00
exp_5366,trip_1567,driver_70,Parking,381,2025-04-24T21:53:00
exp_5367,trip_1567,driver_70,Fines,595,2025-04-24T15:53:00
exp_5368,trip_1568,driver_79,Parking,1011,2025-04-25T20:23:00
exp_5369,trip_1568,driver_79,Food Allowance,1296,2025-04-25T22:23:00
exp_5370,trip_1568,driver_79,FASTag Toll,137,2025-04-25T06:23:00
exp_5371,trip_1568,driver_79,FASTag Toll,1172,2025-04-26T04:23:00
exp_5372,trip_1569,driver_64,Miscellaneous,459,2025-04-24T23:26:00
exp_5373,trip_1569,driver_64,FASTag Toll,929,2025-04-25T01:26:00
exp_5374,trip_1569,driver_64,Parking,933,2025-04-25T05:26:00
exp_5375,trip_1569,driver_64,FASTag Toll,1188,2025-04-25T07:26:00
exp_5376,trip_1570,driver_45,Parking,321,2025-04-24T13:08:00
exp_5377,trip_1570,driver_45,Parking,994,2025-04-24T09:08:00
exp_5378,trip_1570,driver_45,FASTag Toll,309,2025-04-24T10:08:00
exp_5379,trip_1570,driver_45,FASTag Toll,816,2025-04-24T12:08:00
exp_5380,trip_1571,driver_60,FASTag Toll,876,2025-04-24T06:57:00
exp_5381,trip_1571,driver_60,Food Allowance,385,2025-04-24T04:57:00
exp_5382,trip_1571,driver_60,Food Allowance,425,2025-04-24T05:57:00
exp_5383,trip_1571,driver_60,FASTag Toll,269,2025-04-24T04:57:00
exp_5384,trip_1572,driver_7,Food Allowance,1456,2025-04-24T05:05:00
exp_5385,trip_1572,driver_7,Fines,1399,2025-04-24T06:05:00
exp_5386,trip_1572,driver_7,Miscellaneous,899,2025-04-24T07:05:00
exp_5387,trip_1573,driver_46,Fines,1175,2025-04-25T10:41:00
exp_5388,trip_1573,driver_46,Parking,1254,2025-04-24T18:41:00
exp_5389,trip_1573,driver_46,Fines,225,2025-04-25T17:41:00
exp_5390,trip_1573,driver_46,Miscellaneous,157,2025-04-25T12:41:00
exp_5391,trip_1574,driver_54,Fines,453,2025-04-25T21:18:00
exp_5392,trip_1574,driver_54,Parking,1299,2025-04-25T17:18:00
exp_5393,trip_1574,driver_54,Fines,190,2025-04-25T15:18:00
exp_5394,trip_1575,driver_18,Food Allowance,1100,2025-04-25T06:48:00
exp_5395,trip_1575,driver_18,FASTag Toll,1200,2025-04-25T09:48:00
exp_5396,trip_1575,driver_18,Miscellaneous,1075,2025-04-25T08:48:00
exp_5397,trip_1576,driver_21,Food Allowance,1215,2025-04-25T12:30:00
exp_5398,trip_1576,driver_21,Parking,597,2025-04-25T15:30:00
exp_5399,trip_1576,driver_21,Miscellaneous,1085,2025-04-25T08:30:00
exp_5400,trip_1577,driver_23,Food Allowance,142,2025-04-25T23:27:00
exp_5401,trip_1577,driver_23,Fines,344,2025-04-25T22:27:00
exp_5402,trip_1577,driver_23,FASTag Toll,361,2025-04-25T22:27:00
exp_5403,trip_1578,driver_58,Fines,1096,2025-04-25T15:31:00
exp_5404,trip_1578,driver_58,FASTag Toll,1479,2025-04-25T15:31:00
exp_5405,trip_1578,driver_58,Food Allowance,711,2025-04-25T15:31:00
exp_5406,trip_1578,driver_58,Miscellaneous,705,2025-04-25T16:31:00
exp_5407,trip_1579,driver_30,Miscellaneous,816,2025-04-25T10:27:00
exp_5408,trip_1579,driver_30,Food Allowance,1105,2025-04-26T05:27:00
exp_5409,trip_1579,driver_30,FASTag Toll,1340,2025-04-25T13:27:00
exp_5410,trip_1580,driver_15,Parking,551,2025-04-25T06:15:00
exp_5411,trip_1580,driver_15,Parking,947,2025-04-25T06:15:00
exp_5412,trip_1580,driver_15,Food Allowance,1290,2025-04-25T07:15:00
exp_5413,trip_1580,driver_15,FASTag Toll,452,2025-04-25T06:15:00
exp_5414,trip_1582,driver_8,Parking,1062,2025-04-25T21:08:00
exp_5415,trip_1582,driver_8,Fines,471,2025-04-25T12:08:00
exp_5416,trip_1582,driver_8,Miscellaneous,821,2025-04-25T22:08:00
exp_5417,trip_1583,driver_16,Parking,796,2025-04-25T07:36:00
exp_5418,trip_1583,driver_16,Miscellaneous,508,2025-04-25T11:36:00
exp_5419,trip_1583,driver_16,Miscellaneous,224,2025-04-26T05:36:00
exp_5420,trip_1584,driver_20,FASTag Toll,135,2025-04-25T03:42:00
exp_5421,trip_1584,driver_20,FASTag Toll,324,2025-04-25T06:42:00
exp_5422,trip_1584,driver_20,Miscellaneous,638,2025-04-25T06:42:00
exp_5423,trip_1584,driver_20,Miscellaneous,1145,2025-04-25T07:42:00
exp_5424,trip_1585,driver_3,Parking,190,2025-04-25T11:32:00
exp_5425,trip_1585,driver_3,Parking,665,2025-04-25T11:32:00
exp_5426,trip_1585,driver_3,Miscellaneous,1111,2025-04-25T20:32:00
exp_5427,trip_1585,driver_3,Parking,1045,2025-04-26T01:32:00
exp_5428,trip_1587,driver_49,Parking,1484,2025-04-27T05:46:00
exp_5429,trip_1587,driver_49,FASTag Toll,1428,2025-04-26T21:46:00
exp_5430,trip_1587,driver_49,Fines,1084,2025-04-27T02:46:00
exp_5431,trip_1587,driver_49,Miscellaneous,793,2025-04-27T04:46:00
exp_5432,trip_1588,driver_15,Fines,732,2025-04-26T13:47:00
exp_5433,trip_1588,driver_15,Fines,562,2025-04-26T13:47:00
exp_5434,trip_1588,driver_15,Miscellaneous,673,2025-04-26T18:47:00
exp_5435,trip_1589,driver_61,Fines,419,2025-04-26T20:14:00
exp_5436,trip_1589,driver_61,Food Allowance,1425,2025-04-26T23:14:00
exp_5437,trip_1589,driver_61,Miscellaneous,742,2025-04-26T21:14:00
exp_5438,trip_1590,driver_56,Parking,1251,2025-04-26T10:07:00
exp_5439,trip_1590,driver_56,FASTag Toll,1298,2025-04-26T11:07:00
exp_5440,trip_1590,driver_56,Parking,557,2025-04-26T10:07:00
exp_5441,trip_1591,driver_15,FASTag Toll,952,2025-04-27T04:55:00
exp_5442,trip_1591,driver_15,Fines,1460,2025-04-26T21:55:00
exp_5443,trip_1591,driver_15,Parking,802,2025-04-27T03:55:00
exp_5444,trip_1592,driver_2,Parking,1241,2025-04-26T20:34:00
exp_5445,trip_1592,driver_2,Food Allowance,274,2025-04-26T21:34:00
exp_5446,trip_1592,driver_2,Food Allowance,1002,2025-04-26T23:34:00
exp_5447,trip_1593,driver_57,FASTag Toll,113,2025-04-26T14:18:00
exp_5448,trip_1593,driver_57,Parking,189,2025-04-26T12:18:00
exp_5449,trip_1593,driver_57,FASTag Toll,1106,2025-04-26T14:18:00
exp_5450,trip_1594,driver_40,FASTag Toll,665,2025-04-26T23:48:00
exp_5451,trip_1594,driver_40,Fines,137,2025-04-26T19:48:00
exp_5452,trip_1594,driver_40,FASTag Toll,263,2025-04-26T16:48:00
exp_5453,trip_1595,driver_74,Fines,1274,2025-04-26T05:22:00
exp_5454,trip_1595,driver_74,Parking,1401,2025-04-26T07:22:00
exp_5455,trip_1595,driver_74,Food Allowance,913,2025-04-26T09:22:00
exp_5456,trip_1595,driver_74,Fines,1007,2025-04-26T08:22:00
exp_5457,trip_1596,driver_76,FASTag Toll,1260,2025-04-26T13:32:00
exp_5458,trip_1596,driver_76,Fines,1400,2025-04-26T14:32:00
exp_5459,trip_1596,driver_76,Miscellaneous,1212,2025-04-26T10:32:00
exp_5460,trip_1596,driver_76,Food Allowance,872,2025-04-26T13:32:00
exp_5461,trip_1597,driver_50,Fines,1050,2025-04-27T10:55:00
exp_5462,trip_1597,driver_50,Miscellaneous,1087,2025-04-27T01:55:00
exp_5463,trip_1597,driver_50,Fines,132,2025-04-26T20:55:00
exp_5464,trip_1597,driver_50,Miscellaneous,751,2025-04-26T20:55:00
exp_5465,trip_1598,driver_68,Fines,853,2025-04-26T09:41:00
exp_5466,trip_1598,driver_68,Miscellaneous,106,2025-04-26T12:41:00
exp_5467,trip_1598,driver_68,Parking,418,2025-04-26T07:41:00
exp_5468,trip_1599,driver_9,Miscellaneous,1366,2025-04-27T10:00:00
exp_5469,trip_1599,driver_9,FASTag Toll,1148,2025-04-27T15:00:00
exp_5470,trip_1599,driver_9,Fines,540,2025-04-27T14:00:00
exp_5471,trip_1599,driver_9,FASTag Toll,998,2025-04-27T16:00:00
exp_5472,trip_1600,driver_77,Food Allowance,700,2025-04-27T15:08:00
exp_5473,trip_1600,driver_77,Fines,872,2025-04-27T14:08:00
exp_5474,trip_1600,driver_77,Parking,513,2025-04-27T15:08:00
exp_5475,trip_1600,driver_77,Parking,196,2025-04-27T15:08:00
exp_5476,trip_1601,driver_35,FASTag Toll,1051,2025-04-27T17:38:00
exp_5477,trip_1601,driver_35,FASTag Toll,648,2025-04-27T18:38:00
exp_5478,trip_1601,driver_35,Fines,1272,2025-04-27T17:38:00
exp_5479,trip_1601,driver_35,FASTag Toll,1075,2025-04-27T17:38:00
exp_5480,trip_1602,driver_20,Parking,934,2025-04-27T08:15:00
exp_5481,trip_1602,driver_20,Parking,714,2025-04-27T08:15:00
exp_5482,trip_1602,driver_20,FASTag Toll,475,2025-04-27T06:15:00
exp_5483,trip_1603,driver_47,Parking,527,2025-04-27T13:26:00
exp_5484,trip_1603,driver_47,Food Allowance,749,2025-04-27T23:26:00
exp_5485,trip_1603,driver_47,FASTag Toll,231,2025-04-27T21:26:00
exp_5486,trip_1603,driver_47,FASTag Toll,946,2025-04-27T14:26:00
exp_5487,trip_1604,driver_60,Fines,232,2025-04-27T14:41:00
exp_5488,trip_1604,driver_60,Food Allowance,808,2025-04-27T13:41:00
exp_5489,trip_1604,driver_60,Fines,135,2025-04-27T14:41:00
exp_5490,trip_1604,driver_60,Food Allowance,819,2025-04-27T13:41:00
exp_5491,trip_1605,driver_6,Parking,582,2025-04-27T23:38:00
exp_5492,trip_1605,driver_6,Parking,1066,2025-04-27T07:38:00
exp_5493,trip_1605,driver_6,Fines,1248,2025-04-27T10:38:00
exp_5494,trip_1605,driver_6,Fines,424,2025-04-27T07:38:00
exp_5495,trip_1606,driver_50,Fines,321,2025-04-27T10:36:00
exp_5496,trip_1606,driver_50,Fines,533,2025-04-27T08:36:00
exp_5497,trip_1606,driver_50,FASTag Toll,975,2025-04-27T10:36:00
exp_5498,trip_1606,driver_50,Food Allowance,1189,2025-04-27T09:36:00
exp_5499,trip_1607,driver_35,Food Allowance,840,2025-04-27T10:26:00
exp_5500,trip_1607,driver_35,FASTag Toll,864,2025-04-27T11:26:00
exp_5501,trip_1607,driver_35,Parking,984,2025-04-27T09:26:00
exp_5502,trip_1608,driver_59,Fines,1464,2025-04-28T03:19:00
exp_5503,trip_1608,driver_59,Fines,454,2025-04-27T23:19:00
exp_5504,trip_1608,driver_59,Fines,1432,2025-04-28T00:19:00
exp_5505,trip_1609,driver_71,Miscellaneous,509,2025-04-27T11:25:00
exp_5506,trip_1609,driver_71,Fines,539,2025-04-27T10:25:00
exp_5507,trip_1609,driver_71,Fines,260,2025-04-27T06:25:00
exp_5508,trip_1610,driver_38,FASTag Toll,804,2025-04-27T12:59:00
exp_5509,trip_1610,driver_38,Fines,713,2025-04-27T15:59:00
exp_5510,trip_1610,driver_38,FASTag Toll,891,2025-04-27T16:59:00
exp_5511,trip_1611,driver_28,Fines,347,2025-04-28T00:15:00
exp_5512,trip_1611,driver_28,Miscellaneous,156,2025-04-28T01:15:00
exp_5513,trip_1611,driver_28,Miscellaneous,464,2025-04-28T00:15:00
exp_5514,trip_1612,driver_55,Parking,970,2025-04-28T14:01:00
exp_5515,trip_1612,driver_55,Food Allowance,205,2025-04-28T14:01:00
exp_5516,trip_1612,driver_55,FASTag Toll,1141,2025-04-28T08:01:00
exp_5517,trip_1613,driver_66,Parking,277,2025-04-28T06:02:00
exp_5518,trip_1613,driver_66,FASTag Toll,1477,2025-04-28T08:02:00
exp_5519,trip_1613,driver_66,Food Allowance,1081,2025-04-28T14:02:00
exp_5520,trip_1614,driver_47,Food Allowance,1085,2025-04-29T12:50:00
exp_5521,trip_1614,driver_47,FASTag Toll,1104,2025-04-28T22:50:00
exp_5522,trip_1614,driver_47,Parking,200,2025-04-29T07:50:00
exp_5523,trip_1615,driver_38,FASTag Toll,144,2025-04-28T15:32:00
exp_5524,trip_1615,driver_38,Parking,1283,2025-04-28T09:32:00
exp_5525,trip_1615,driver_38,FASTag Toll,310,2025-04-28T15:32:00
exp_5526,trip_1615,driver_38,FASTag Toll,864,2025-04-28T02:32:00
exp_5527,trip_1616,driver_65,Fines,1004,2025-04-29T01:30:00
exp_5528,trip_1616,driver_65,Miscellaneous,1387,2025-04-28T23:30:00
exp_5529,trip_1616,driver_65,FASTag Toll,786,2025-04-28T17:30:00
exp_5530,trip_1617,driver_73,Parking,486,2025-04-29T01:39:00
exp_5531,trip_1617,driver_73,Miscellaneous,556,2025-04-29T03:39:00
exp_5532,trip_1617,driver_73,Fines,404,2025-04-28T23:39:00
exp_5533,trip_1618,driver_23,Fines,1124,2025-04-28T14:00:00
exp_5534,trip_1618,driver_23,Fines,625,2025-04-28T10:00:00
exp_5535,trip_1618,driver_23,Fines,402,2025-04-28T15:00:00
exp_5536,trip_1619,driver_16,FASTag Toll,320,2025-04-28T07:14:00
exp_5537,trip_1619,driver_16,Miscellaneous,607,2025-04-29T00:14:00
exp_5538,trip_1619,driver_16,Food Allowance,471,2025-04-28T15:14:00
exp_5539,trip_1620,driver_21,Parking,588,2025-04-29T00:49:00
exp_5540,trip_1620,driver_21,Fines,1242,2025-04-28T13:49:00
exp_5541,trip_1620,driver_21,Food Allowance,652,2025-04-28T23:49:00
exp_5542,trip_1620,driver_21,Fines,625,2025-04-29T05:49:00
exp_5543,trip_1621,driver_4,Miscellaneous,689,2025-04-28T20:17:00
exp_5544,trip_1621,driver_4,Food Allowance,198,2025-04-29T10:17:00
exp_5545,trip_1621,driver_4,Parking,105,2025-04-29T06:17:00
exp_5546,trip_1621,driver_4,Fines,1276,2025-04-28T20:17:00
exp_5547,trip_1622,driver_36,Parking,831,2025-04-28T19:07:00
exp_5548,trip_1622,driver_36,Fines,500,2025-04-28T19:07:00
exp_5549,trip_1622,driver_36,Food Allowance,274,2025-04-28T19:07:00
exp_5550,trip_1622,driver_36,Parking,990,2025-04-28T18:07:00
exp_5551,trip_1623,driver_33,Food Allowance,220,2025-04-28T10:16:00
exp_5552,trip_1623,driver_33,Fines,1050,2025-04-28T09:16:00
exp_5553,trip_1623,driver_33,Food Allowance,146,2025-04-28T23:16:00
exp_5554,trip_1624,driver_60,FASTag Toll,1217,2025-04-29T05:15:00
exp_5555,trip_1624,driver_60,Miscellaneous,1129,2025-04-29T13:15:00
exp_5556,trip_1624,driver_60,Parking,359,2025-04-29T13:15:00
exp_5557,trip_1624,driver_60,Miscellaneous,1059,2025-04-29T18:15:00
exp_5558,trip_1625,driver_8,FASTag Toll,1318,2025-04-30T04:08:00
exp_5559,trip_1625,driver_8,FASTag Toll,620,2025-04-30T07:08:00
exp_5560,trip_1625,driver_8,Fines,136,2025-04-29T23:08:00
exp_5561,trip_1625,driver_8,Parking,157,2025-04-30T07:08:00
exp_5562,trip_1626,driver_39,Miscellaneous,899,2025-04-30T09:19:00
exp_5563,trip_1626,driver_39,Miscellaneous,1095,2025-04-29T21:19:00
exp_5564,trip_1626,driver_39,Food Allowance,625,2025-04-30T06:19:00
exp_5565,trip_1626,driver_39,Parking,472,2025-04-29T10:19:00
exp_5566,trip_1628,driver_14,Food Allowance,522,2025-04-29T13:23:00
exp_5567,trip_1628,driver_14,Food Allowance,833,2025-04-29T10:23:00
exp_5568,trip_1628,driver_14,Miscellaneous,102,2025-04-29T09:23:00
exp_5569,trip_1628,driver_14,Miscellaneous,1388,2025-04-29T12:23:00
exp_5570,trip_1629,driver_44,FASTag Toll,440,2025-04-29T22:04:00
exp_5571,trip_1629,driver_44,Food Allowance,188,2025-04-29T21:04:00
exp_5572,trip_1629,driver_44,Miscellaneous,1064,2025-04-30T04:04:00
exp_5573,trip_1630,driver_13,Fines,584,2025-04-30T06:50:00
exp_5574,trip_1630,driver_13,Miscellaneous,689,2025-04-30T17:50:00
exp_5575,trip_1630,driver_13,Food Allowance,326,2025-04-30T10:50:00
exp_5576,trip_1630,driver_13,Food Allowance,1302,2025-04-30T12:50:00
exp_5577,trip_1631,driver_60,Parking,788,2025-04-29T16:24:00
exp_5578,trip_1631,driver_60,Parking,1478,2025-04-29T13:24:00
exp_5579,trip_1631,driver_60,Food Allowance,853,2025-04-29T13:24:00
exp_5580,trip_1632,driver_70,Food Allowance,941,2025-04-30T06:12:00
exp_5581,trip_1632,driver_70,FASTag Toll,309,2025-04-30T06:12:00
exp_5582,trip_1632,driver_70,FASTag Toll,379,2025-04-29T23:12:00
exp_5583,trip_1632,driver_70,Food Allowance,724,2025-04-30T04:12:00
exp_5584,trip_1633,driver_35,Miscellaneous,888,2025-04-29T23:28:00
exp_5585,trip_1633,driver_35,Food Allowance,544,2025-04-30T02:28:00
exp_5586,trip_1633,driver_35,Food Allowance,828,2025-04-29T21:28:00
exp_5587,trip_1634,driver_21,Miscellaneous,602,2025-04-29T03:04:00
