id,vehicle_id,driver_id,client_id,origin,destination,distance_km,dispatch_time,eta,actual_arrival,status,revenue
trip_1052,vehicle_14,driver_61,client_31,Gurugram,Bhubaneswar,422,2025-03-19T23:25:00,2025-03-20T06:31:37.758635,2025-03-20T06:50:37.758635,completed,16880
trip_1053,vehicle_23,driver_19,client_1,Kolkata,Patna,1173,2025-03-19T08:23:00,2025-03-20T05:03:21.437207,2025-03-20T04:51:21.437207,completed,75072
trip_1054,vehicle_3,driver_14,client_80,Nagpur,Chandigarh,1005,2025-03-19T08:39:00,2025-03-20T03:32:24.388314,2025-03-20T03:55:24.388314,completed,60300
trip_1055,vehicle_45,driver_35,client_60,Ludhiana,Noida,620,2025-03-19T00:29:00,2025-03-19T15:24:50.375466,2025-03-19T17:24:50.375466,delayed,37820
trip_1056,vehicle_9,driver_22,client_21,Mumbai,Jammu,1252,2025-03-19T17:44:00,2025-03-20T22:38:12.276609,2025-03-20T22:45:12.276609,completed,56340
trip_1057,vehicle_43,driver_6,client_77,Nashik,Jaipur,770,2025-03-19T01:30:00,2025-03-19T15:34:05.496163,2025-03-19T15:12:05.496163,completed,36960
trip_1058,vehicle_33,driver_27,client_46,Chandigarh,Coimbatore,1320,2025-03-19T18:37:00,2025-03-20T23:44:33.574437,2025-03-20T23:49:33.574437,completed,84480
trip_1059,vehicle_14,driver_43,client_60,Chennai,Noida,1297,2025-03-19T00:53:00,2025-03-20T04:53:48.696156,2025-03-20T05:21:48.696156,completed,59662
trip_1060,vehicle_51,driver_68,client_63,Ludhiana,Gurugram,1491,2025-03-20T16:44:00,2025-03-22T01:28:23.485239,2025-03-22T01:23:23.485239,completed,74550
trip_1061,vehicle_20,driver_46,client_28,Lucknow,Jaipur,371,2025-03-20T17:43:00,2025-03-21T00:01:02.522647,2025-03-20T23:31:02.522647,completed,18179
trip_1062,vehicle_32,driver_44,client_66,Jaipur,Ludhiana,599,2025-03-20T15:24:00,2025-03-21T01:46:34.411711,2025-03-21T02:09:34.411711,completed,40732
trip_1063,vehicle_38,driver_4,client_39,Bengaluru,Vadodara,290,2025-03-20T02:16:00,2025-03-20T07:48:08.218084,2025-03-20T08:11:08.218084,completed,18270
trip_1064,vehicle_13,driver_5,client_52,Kolkata,Chandigarh,1458,2025-03-20T06:49:00,2025-03-21T09:56:44.178118,2025-03-21T18:56:44.178118,delayed,67068
trip_1065,vehicle_59,driver_59,client_50,Vadodara,Coimbatore,239,2025-03-20T21:46:00,2025-03-21T02:41:45.011317,2025-03-21T02:48:45.011317,completed,10277
trip_1066,vehicle_63,driver_72,client_34,Lucknow,Ranchi,1377,2025-03-20T20:54:00,2025-03-22T00:04:12.652235,2025-03-22T00:15:12.652235,completed,61965
trip_1067,vehicle_48,driver_73,client_33,Ahmedabad,Kolkata,926,2025-03-20T15:01:00,2025-03-21T09:35:17.868654,2025-03-21T09:53:17.868654,completed,54634
trip_1068,vehicle_68,driver_21,client_40,Delhi,Bengaluru,461,2025-03-20T23:35:00,2025-03-21T08:47:28.210462,2025-03-21T09:04:28.210462,completed,29965
trip_1069,vehicle_60,driver_72,client_8,Bhubaneswar,Vadodara,1466,2025-03-20T23:15:00,2025-03-22T00:03:27.058815,2025-03-21T23:37:27.058815,completed,101154
trip_1070,vehicle_3,driver_33,client_16,Gurugram,Nagpur,225,2025-03-20T05:22:00,2025-03-20T10:05:58.135592,2025-03-20T09:37:58.135592,completed,11025
trip_1071,vehicle_38,driver_27,client_51,Delhi,Noida,1148,2025-03-20T17:40:00,2025-03-21T20:59:27.595998,2025-03-21T20:55:27.595998,completed,61992
trip_1072,vehicle_3,driver_51,client_24,Bhopal,Nashik,320,2025-03-20T10:45:00,2025-03-20T16:28:24.254270,2025-03-20T16:40:24.254270,completed,21120
trip_1073,vehicle_15,driver_53,client_65,Chandigarh,Hyderabad,1257,2025-03-20T08:14:00,2025-03-21T11:09:01.845913,2025-03-21T11:39:01.845913,completed,87990
trip_1074,vehicle_18,driver_53,client_45,Ranchi,Indore,0,2025-03-21T10:07:00,2025-03-21T18:07:15.287194,,cancelled,0
trip_1075,vehicle_64,driver_2,client_64,Jammu,Ahmedabad,845,2025-03-21T05:39:00,2025-03-21T19:59:24.662595,2025-03-22T03:59:24.662595,delayed,48165
trip_1076,vehicle_45,driver_9,client_58,Bhubaneswar,Indore,849,2025-03-21T02:30:00,2025-03-21T17:39:31.974842,2025-03-21T18:04:31.974842,completed,54336
trip_1077,vehicle_64,driver_55,client_36,Ranchi,Bhopal,426,2025-03-21T03:12:00,2025-03-21T10:27:00.120743,2025-03-21T10:02:00.120743,completed,22152
trip_1078,vehicle_10,driver_79,client_33,Jaipur,Bengaluru,1243,2025-03-21T17:17:00,2025-03-22T23:41:45.396025,2025-03-22T23:49:45.396025,completed,84524
trip_1079,vehicle_43,driver_66,client_4,Vadodara,Pune,185,2025-03-21T17:07:00,2025-03-21T21:11:44.024221,2025-03-21T20:59:44.024221,completed,11470
trip_1080,vehicle_18,driver_10,client_34,Delhi,Coimbatore,429,2025-03-21T09:57:00,2025-03-21T18:46:35.626701,2025-03-21T18:43:35.626701,completed,27456
trip_1081,vehicle_20,driver_1,client_54,Ranchi,Indore,601,2025-03-21T07:05:00,2025-03-21T18:06:53.747982,2025-03-21T18:03:53.747982,completed,30651
trip_1082,vehicle_68,driver_50,client_17,Ludhiana,Delhi,395,2025-03-21T23:45:00,2025-03-22T06:29:09.072063,2025-03-22T06:11:09.072063,completed,25675
trip_1083,vehicle_16,driver_65,client_5,Coimbatore,Jaipur,127,2025-03-21T22:20:00,2025-03-22T00:33:26.330738,2025-03-22T00:18:26.330738,completed,6223
trip_1084,vehicle_59,driver_56,client_61,Vadodara,Jaipur,434,2025-03-21T04:15:00,2025-03-21T13:14:16.962658,2025-03-21T13:35:16.962658,completed,19530
trip_1085,vehicle_3,driver_18,client_47,Ranchi,Gurugram,891,2025-03-21T21:48:00,2025-03-22T15:07:30.890441,2025-03-22T14:51:30.890441,completed,57024
trip_1086,vehicle_30,driver_66,client_11,Patna,Kolkata,612,2025-03-21T07:47:00,2025-03-21T20:10:50.357337,2025-03-21T20:05:50.357337,completed,24480
trip_1087,vehicle_47,driver_58,client_68,Indore,Noida,1481,2025-03-21T10:03:00,2025-03-22T20:15:19.857960,2025-03-22T20:36:19.857960,completed,82936
trip_1088,vehicle_60,driver_43,client_65,Jammu,Kanpur,1381,2025-03-22T22:56:00,2025-03-24T01:36:56.700554,2025-03-24T01:29:56.700554,completed,84241
trip_1089,vehicle_57,driver_58,client_56,Gurugram,Bhubaneswar,1175,2025-03-22T21:50:00,2025-03-24T02:14:20.450292,2025-03-24T02:20:20.450292,completed,65800
trip_1090,vehicle_64,driver_63,client_75,Bhopal,Indore,1269,2025-03-22T13:08:00,2025-03-23T15:33:34.235877,2025-03-23T16:01:34.235877,completed,82485
trip_1091,vehicle_54,driver_77,client_44,Nagpur,Ahmedabad,218,2025-03-22T12:11:00,2025-03-22T16:52:55.712095,2025-03-22T16:42:55.712095,completed,12644
trip_1092,vehicle_17,driver_80,client_59,Nagpur,Lucknow,709,2025-03-22T16:12:00,2025-03-23T04:37:24.323573,2025-03-23T04:29:24.323573,completed,30487
trip_1093,vehicle_39,driver_76,client_24,Coimbatore,Mumbai,996,2025-03-22T19:05:00,2025-03-23T17:09:01.296952,2025-03-23T17:09:01.296952,completed,41832
trip_1094,vehicle_32,driver_7,client_74,Indore,Bhubaneswar,546,2025-03-22T04:22:00,2025-03-22T14:16:05.265259,2025-03-22T14:40:05.265259,completed,37674
trip_1095,vehicle_35,driver_54,client_78,Gurugram,Ranchi,1489,2025-03-22T02:11:00,2025-03-23T05:57:52.513495,2025-03-23T16:57:52.513495,delayed,92318
trip_1096,vehicle_19,driver_16,client_60,Chandigarh,Jammu,210,2025-03-22T11:43:00,2025-03-22T16:46:17.394240,2025-03-22T16:44:17.394240,completed,11760
trip_1097,vehicle_61,driver_8,client_61,Nashik,Noida,785,2025-03-22T11:19:00,2025-03-23T02:54:42.074937,2025-03-23T03:13:42.074937,completed,32185
trip_1098,vehicle_70,driver_69,client_78,Nashik,Coimbatore,688,2025-03-22T02:23:00,2025-03-22T16:08:41.505618,2025-03-22T20:08:41.505618,delayed,43344
trip_1099,vehicle_4,driver_56,client_23,Kanpur,Jaipur,499,2025-03-22T00:50:00,2025-03-22T10:11:19.571919,2025-03-22T10:16:19.571919,completed,31936
trip_1100,vehicle_47,driver_42,client_2,Nagpur,Kolkata,169,2025-03-22T14:43:00,2025-03-22T18:38:42.978953,2025-03-22T18:14:42.978953,completed,10816
trip_1101,vehicle_54,driver_63,client_76,Gurugram,Bengaluru,1317,2025-03-22T15:51:00,2025-03-23T14:03:00.456301,2025-03-23T14:00:00.456301,completed,55314
trip_1102,vehicle_28,driver_63,client_7,Vadodara,Noida,694,2025-03-23T06:35:00,2025-03-23T18:36:23.797416,2025-03-23T18:24:23.797416,completed,34700
trip_1103,vehicle_69,driver_41,client_30,Bhopal,Hyderabad,1289,2025-03-23T03:38:00,2025-03-24T04:50:31.574249,2025-03-24T04:39:31.574249,completed,70895
trip_1104,vehicle_41,driver_24,client_21,Nashik,Delhi,794,2025-03-23T15:16:00,2025-03-24T07:17:27.844882,2025-03-24T07:02:27.844882,completed,42876
trip_1105,vehicle_41,driver_37,client_37,Pune,Vadodara,818,2025-03-23T23:07:00,2025-03-24T15:53:30.046012,2025-03-24T15:58:30.046012,completed,41718
trip_1106,vehicle_25,driver_48,client_3,Lucknow,Bhopal,1354,2025-03-23T15:20:00,2025-03-24T14:25:04.237150,2025-03-24T14:37:04.237150,completed,77178
trip_1107,vehicle_66,driver_32,client_65,Jammu,Vadodara,995,2025-03-23T12:26:00,2025-03-24T12:58:27.358768,2025-03-24T13:04:27.358768,completed,54725
trip_1108,vehicle_19,driver_52,client_3,Vadodara,Kanpur,828,2025-03-23T04:28:00,2025-03-23T20:54:58.202924,2025-03-23T20:48:58.202924,completed,38916
trip_1109,vehicle_1,driver_47,client_67,Gurugram,Kanpur,500,2025-03-23T23:25:00,2025-03-24T10:06:22.396930,2025-03-24T09:45:22.396930,completed,26500
trip_1110,vehicle_67,driver_43,client_37,Chandigarh,Lucknow,559,2025-03-23T14:36:00,2025-03-24T00:18:48.817737,2025-03-23T23:57:48.817737,completed,24037
trip_1111,vehicle_55,driver_67,client_53,Pune,Bhopal,353,2025-03-23T13:28:00,2025-03-23T21:37:51.041942,2025-03-23T21:34:51.041942,completed,17650
trip_1112,vehicle_68,driver_58,client_61,Patna,Delhi,409,2025-03-23T06:21:00,2025-03-23T14:34:52.541531,2025-03-23T14:27:52.541531,completed,26585
trip_1113,vehicle_56,driver_12,client_46,Pune,Pune,573,2025-03-23T20:18:00,2025-03-24T10:30:24.327968,2025-03-24T10:42:24.327968,completed,34380
trip_1114,vehicle_40,driver_80,client_65,Pune,Ranchi,595,2025-03-23T10:27:00,2025-03-23T21:40:48.453057,2025-03-23T22:04:48.453057,completed,40460
trip_1115,vehicle_35,driver_79,client_6,Chandigarh,Pune,1391,2025-03-24T22:26:00,2025-03-26T03:23:45.151428,2025-03-26T03:31:45.151428,completed,57031
trip_1116,vehicle_58,driver_27,client_51,Hyderabad,Kolkata,250,2025-03-24T15:52:00,2025-03-24T22:04:24.575303,2025-03-24T21:41:24.575303,completed,17000
trip_1117,vehicle_48,driver_57,client_57,Bhopal,Lucknow,574,2025-03-24T03:09:00,2025-03-24T13:09:49.223132,2025-03-24T12:45:49.223132,completed,25256
trip_1118,vehicle_55,driver_5,client_33,Bengaluru,Nashik,668,2025-03-24T05:24:00,2025-03-24T16:46:08.268640,2025-03-24T16:32:08.268640,completed,44088
trip_1119,vehicle_65,driver_63,client_57,Jaipur,Kanpur,977,2025-03-24T04:01:00,2025-03-24T22:47:02.053940,2025-03-24T23:08:02.053940,completed,44942
trip_1120,vehicle_12,driver_72,client_27,Kolkata,Ahmedabad,504,2025-03-24T04:52:00,2025-03-24T13:25:28.337725,2025-03-24T13:48:28.337725,completed,21168
trip_1121,vehicle_57,driver_21,client_24,Ranchi,Kanpur,1064,2025-03-24T02:09:00,2025-03-25T00:23:50.608861,2025-03-24T23:55:50.608861,completed,65968
trip_1122,vehicle_43,driver_65,client_58,Patna,Bhubaneswar,1141,2025-03-24T03:37:00,2025-03-25T01:16:16.127635,2025-03-25T01:10:16.127635,completed,65037
trip_1123,vehicle_57,driver_65,client_27,Nagpur,Chennai,528,2025-03-24T05:02:00,2025-03-24T17:04:49.740574,2025-03-24T17:31:49.740574,completed,32736
trip_1124,vehicle_18,driver_69,client_79,Patna,Indore,219,2025-03-24T03:55:00,2025-03-24T08:07:59.101936,2025-03-24T08:30:59.101936,completed,13578
trip_1125,vehicle_31,driver_49,client_23,Jammu,Delhi,823,2025-03-24T01:18:00,2025-03-24T18:27:57.661781,2025-03-24T18:23:57.661781,completed,56787
trip_1126,vehicle_62,driver_79,client_68,Nashik,Pune,1291,2025-03-24T15:59:00,2025-03-25T16:19:37.300739,2025-03-25T16:34:37.300739,completed,76169
trip_1127,vehicle_59,driver_11,client_20,Mumbai,Pune,674,2025-03-24T06:37:00,2025-03-24T23:19:02.197749,2025-03-24T23:27:02.197749,completed,45832
trip_1128,vehicle_27,driver_23,client_33,Pune,Nagpur,376,2025-03-24T18:29:00,2025-03-25T01:31:22.420167,2025-03-25T01:50:22.420167,completed,18800
trip_1129,vehicle_55,driver_28,client_47,Patna,Patna,918,2025-03-25T13:38:00,2025-03-26T05:49:08.515579,2025-03-26T06:12:08.515579,completed,46818
trip_1130,vehicle_27,driver_31,client_7,Nashik,Surat,325,2025-03-25T11:43:00,2025-03-25T18:25:47.403824,2025-03-25T17:56:47.403824,completed,13975
trip_1131,vehicle_20,driver_25,client_75,Surat,Vadodara,315,2025-03-25T00:04:00,2025-03-25T06:25:45.770889,2025-03-25T06:02:45.770889,completed,18585
trip_1132,vehicle_48,driver_12,client_4,Delhi,Bhubaneswar,1066,2025-03-25T13:15:00,2025-03-26T11:49:13.056716,2025-03-26T11:34:13.056716,completed,63960
trip_1133,vehicle_48,driver_61,client_80,Kanpur,Chennai,275,2025-03-25T15:21:00,2025-03-25T21:37:25.795445,2025-03-25T21:38:25.795445,completed,18425
trip_1134,vehicle_21,driver_38,client_10,Ranchi,Gurugram,1125,2025-03-25T09:23:00,2025-03-26T04:52:05.995192,2025-03-26T04:50:05.995192,completed,51750
trip_1135,vehicle_27,driver_5,client_12,Ranchi,Coimbatore,332,2025-03-25T03:43:00,2025-03-25T11:31:32.794971,2025-03-25T11:15:32.794971,completed,22244
trip_1136,vehicle_20,driver_38,client_23,Surat,Ranchi,253,2025-03-25T03:26:00,2025-03-25T07:50:27.211051,2025-03-25T08:08:27.211051,completed,15686
trip_1137,vehicle_29,driver_67,client_36,Bhubaneswar,Hyderabad,1323,2025-03-25T11:06:00,2025-03-26T12:16:19.419955,2025-03-26T11:55:19.419955,completed,62181
trip_1138,vehicle_61,driver_14,client_31,Patna,Nagpur,558,2025-03-25T20:43:00,2025-03-26T08:53:48.759144,2025-03-26T09:19:48.759144,completed,36270
trip_1139,vehicle_36,driver_37,client_48,Patna,Patna,1100,2025-03-25T09:53:00,2025-03-26T07:53:53.599478,2025-03-26T08:07:53.599478,completed,51700
trip_1140,vehicle_58,driver_35,client_46,Pune,Kanpur,1419,2025-03-25T00:47:00,2025-03-26T03:51:42.839263,2025-03-26T03:22:42.839263,completed,70950
trip_1141,vehicle_49,driver_23,client_7,Bhopal,Coimbatore,1099,2025-03-25T16:41:00,2025-03-26T11:41:03.917857,2025-03-26T11:43:03.917857,completed,62643
trip_1142,vehicle_45,driver_55,client_25,Ahmedabad,Jammu,352,2025-03-25T13:11:00,2025-03-25T19:43:42.077429,2025-03-25T19:29:42.077429,completed,14784
trip_1143,vehicle_34,driver_15,client_19,Vadodara,Pune,856,2025-03-26T20:32:00,2025-03-27T13:57:52.912780,2025-03-27T14:06:52.912780,completed,41944
trip_1144,vehicle_10,driver_17,client_10,Jaipur,Patna,1293,2025-03-26T04:05:00,2025-03-27T08:57:11.792691,2025-03-27T09:09:11.792691,completed,87924
trip_1145,vehicle_22,driver_5,client_61,Pune,Ludhiana,1242,2025-03-26T15:50:00,2025-03-27T19:26:32.197066,2025-03-27T19:52:32.197066,completed,77004
trip_1146,vehicle_27,driver_58,client_70,Surat,Ahmedabad,238,2025-03-26T11:06:00,2025-03-26T15:38:02.518220,2025-03-27T00:38:02.518220,delayed,15708
trip_1147,vehicle_47,driver_41,client_42,Jaipur,Indore,731,2025-03-26T00:28:00,2025-03-26T13:15:46.237447,2025-03-26T12:45:46.237447,completed,29240
trip_1148,vehicle_36,driver_63,client_46,Jaipur,Bengaluru,1085,2025-03-26T18:35:00,2025-03-27T14:12:44.436641,2025-03-27T14:14:44.436641,completed,59675
trip_1149,vehicle_30,driver_12,client_14,Lucknow,Vadodara,304,2025-03-26T18:50:00,2025-03-26T23:55:19.896773,2025-03-27T00:09:19.896773,completed,12768
trip_1150,vehicle_18,driver_7,client_13,Bhopal,Noida,129,2025-03-26T09:58:00,2025-03-26T12:41:13.052554,2025-03-26T12:41:13.052554,completed,5676
trip_1151,vehicle_5,driver_80,client_30,Vadodara,Bhubaneswar,807,2025-03-26T15:35:00,2025-03-27T05:55:44.253900,2025-03-27T05:26:44.253900,completed,54069
trip_1152,vehicle_34,driver_8,client_42,Hyderabad,Chennai,1402,2025-03-26T11:57:00,2025-03-27T21:34:20.565503,2025-03-27T21:27:20.565503,completed,96738
trip_1153,vehicle_35,driver_56,client_38,Pune,Mumbai,835,2025-03-26T09:33:00,2025-03-27T04:02:41.527448,2025-03-27T03:32:41.527448,completed,34235
trip_1154,vehicle_11,driver_25,client_65,Nagpur,Noida,1186,2025-03-26T01:44:00,2025-03-27T01:44:11.215430,2025-03-27T01:19:11.215430,completed,49812
trip_1155,vehicle_56,driver_36,client_25,Ludhiana,Nagpur,1085,2025-03-26T15:54:00,2025-03-27T11:30:41.230701,2025-03-27T11:24:41.230701,completed,73780
trip_1156,vehicle_37,driver_47,client_11,Ranchi,Kolkata,1418,2025-03-26T16:38:00,2025-03-27T17:03:36.056050,2025-03-27T17:16:36.056050,completed,69482
trip_1157,vehicle_42,driver_74,client_74,Surat,Mumbai,289,2025-03-26T22:54:00,2025-03-27T05:16:35.184699,2025-03-27T05:19:35.184699,completed,19941
trip_1158,vehicle_54,driver_33,client_36,Delhi,Indore,1271,2025-03-27T15:59:00,2025-03-28T20:47:38.513997,2025-03-28T20:37:38.513997,completed,59737
trip_1159,vehicle_49,driver_33,client_56,Lucknow,Chennai,358,2025-03-27T10:36:00,2025-03-27T17:20:05.424453,2025-03-27T16:57:05.424453,completed,19332
trip_1160,vehicle_46,driver_58,client_11,Indore,Indore,1058,2025-03-27T01:08:00,2025-03-27T18:56:57.120763,2025-03-27T19:13:57.120763,completed,42320
trip_1161,vehicle_43,driver_4,client_61,Delhi,Coimbatore,1257,2025-03-27T10:13:00,2025-03-28T08:49:18.332945,2025-03-28T08:29:18.332945,completed,69135
trip_1162,vehicle_60,driver_56,client_37,Gurugram,Bhubaneswar,1495,2025-03-27T09:16:00,2025-03-28T14:41:04.963534,2025-03-28T15:00:04.963534,completed,88205
trip_1163,vehicle_55,driver_75,client_78,Noida,Indore,783,2025-03-27T00:54:00,2025-03-27T14:42:10.541166,2025-03-27T14:23:10.541166,completed,39150
trip_1164,vehicle_40,driver_75,client_56,Lucknow,Bhubaneswar,137,2025-03-27T04:13:00,2025-03-27T06:32:27.996829,2025-03-27T06:16:27.996829,completed,6165
trip_1165,vehicle_60,driver_77,client_19,Mumbai,Jammu,293,2025-03-27T08:27:00,2025-03-27T13:28:33.599910,2025-03-27T13:04:33.599910,completed,12306
trip_1166,vehicle_68,driver_65,client_71,Patna,Ludhiana,714,2025-03-27T12:15:00,2025-03-28T02:40:47.321762,2025-03-28T02:29:47.321762,completed,42840
trip_1167,vehicle_19,driver_36,client_60,Delhi,Bhopal,1440,2025-03-27T20:19:00,2025-03-28T23:13:36.424385,2025-03-28T22:58:36.424385,completed,89280
trip_1168,vehicle_57,driver_49,client_24,Chandigarh,Surat,438,2025-03-27T19:24:00,2025-03-28T03:02:26.802673,2025-03-28T02:56:26.802673,completed,21900
trip_1169,vehicle_59,driver_8,client_51,Jaipur,Jammu,468,2025-03-27T13:23:00,2025-03-27T22:58:55.707886,2025-03-27T22:46:55.707886,completed,27612
trip_1170,vehicle_4,driver_64,client_57,Gurugram,Bengaluru,577,2025-03-27T00:11:00,2025-03-27T09:59:01.888863,2025-03-27T10:13:01.888863,completed,38659
trip_1171,vehicle_27,driver_68,client_7,Noida,Patna,880,2025-03-27T10:17:00,2025-03-28T01:44:27.757636,2025-03-28T02:13:27.757636,completed,45760
trip_1172,vehicle_53,driver_8,client_36,Jammu,Ludhiana,409,2025-03-27T15:25:00,2025-03-27T23:16:50.753128,2025-03-27T23:42:50.753128,completed,25358
trip_1173,vehicle_54,driver_15,client_64,Ludhiana,Chennai,1107,2025-03-28T10:54:00,2025-03-29T11:24:51.998139,2025-03-29T11:27:51.998139,completed,49815
trip_1174,vehicle_49,driver_42,client_36,Chandigarh,Delhi,195,2025-03-28T08:17:00,2025-03-28T11:50:57.760008,2025-03-28T17:50:57.760008,delayed,13260
trip_1175,vehicle_53,driver_73,client_57,Bhopal,Ranchi,1462,2025-03-28T16:07:00,2025-03-29T23:58:16.009854,2025-03-30T00:27:16.009854,completed,58480
trip_1176,vehicle_16,driver_59,client_59,Indore,Ludhiana,271,2025-03-28T10:02:00,2025-03-28T16:42:37.891688,2025-03-28T16:12:37.891688,completed,11382
trip_1177,vehicle_62,driver_62,client_21,Jammu,Noida,193,2025-03-28T13:27:00,2025-03-28T17:19:42.438693,2025-03-28T17:27:42.438693,completed,12159
trip_1178,vehicle_7,driver_68,client_75,Jammu,Ahmedabad,1488,2025-03-28T18:06:00,2025-03-30T04:22:35.703783,2025-03-30T04:14:35.703783,completed,86304
trip_1179,vehicle_5,driver_9,client_31,Bengaluru,Pune,926,2025-03-28T20:10:00,2025-03-29T13:12:11.645088,2025-03-29T13:07:11.645088,completed,57412
trip_1180,vehicle_7,driver_17,client_8,Kanpur,Delhi,836,2025-03-28T07:55:00,2025-03-29T01:30:40.887177,2025-03-29T01:59:40.887177,completed,36784
trip_1181,vehicle_42,driver_70,client_73,Jaipur,Mumbai,699,2025-03-28T16:18:00,2025-03-29T03:58:47.900758,2025-03-29T03:43:47.900758,completed,46833
trip_1182,vehicle_7,driver_41,client_63,Patna,Coimbatore,0,2025-03-28T07:03:00,2025-03-29T10:20:20.914852,,cancelled,0
trip_1183,vehicle_4,driver_21,client_7,Vadodara,Patna,1032,2025-03-28T13:16:00,2025-03-29T11:03:15.068600,2025-03-29T10:33:15.068600,completed,62952
trip_1184,vehicle_1,driver_57,client_18,Kolkata,Indore,0,2025-03-28T11:20:00,2025-03-28T21:06:51.651729,,cancelled,0
trip_1185,vehicle_10,driver_41,client_12,Jammu,Bengaluru,857,2025-03-28T01:07:00,2025-03-28T20:41:45.654528,2025-03-28T20:40:45.654528,completed,35994
trip_1186,vehicle_6,driver_36,client_28,Jammu,Ludhiana,865,2025-03-28T02:21:00,2025-03-28T20:09:51.591211,2025-03-28T20:32:51.591211,completed,39790
trip_1187,vehicle_7,driver_47,client_16,Gurugram,Chennai,945,2025-03-28T06:26:00,2025-03-28T23:14:27.999224,2025-03-28T22:53:27.999224,completed,46305
trip_1188,vehicle_41,driver_77,client_70,Lucknow,Vadodara,673,2025-03-28T11:26:00,2025-03-29T00:37:10.078134,2025-03-29T00:09:10.078134,completed,43072
trip_1189,vehicle_31,driver_14,client_20,Chennai,Mumbai,1454,2025-03-29T18:24:00,2025-03-31T06:40:34.414235,2025-03-31T06:11:34.414235,completed,85786
trip_1190,vehicle_68,driver_8,client_59,Mumbai,Nashik,1236,2025-03-29T16:09:00,2025-03-30T20:13:29.966605,2025-03-30T19:45:29.966605,completed,71688
trip_1191,vehicle_23,driver_65,client_2,Mumbai,Bhopal,1428,2025-03-29T20:04:00,2025-03-30T20:51:49.855036,2025-03-30T20:57:49.855036,completed,74256
