product_id,abc_class,service_level,lead_time,total_revenue,total_quantity,avg_daily_demand,annual_demand,demand_std_dev,unit_cost,z_score,safety_stock,reorder_point,eoq,holding_cost_per_unit,simulated_current_stock,days_to_stockout,reorder_urgency,stockout_probability,risk_category
46000M,B,0.95,10,2318.8,1496,2.1402,781.17,6.2853,1.55,1.65,32.8,54.2,501.99,0.31,55.06,25.72,0.0,0.0452,Medium
22314,B,0.95,10,2316.86,590,0.8441,308.08,4.4741,3.9269,1.65,23.34,31.79,198.06,0.7854,60.74,71.97,0.0,0.0001,Low
21540,B,0.95,10,2313.45,1303,1.8641,680.39,41.5862,1.7755,1.65,216.99,235.63,437.73,0.3551,96.79,51.93,0.5892,0.2762,Critical
22475,B,0.95,10,2305.11,459,0.6567,239.68,4.7574,5.022,1.65,24.82,31.39,154.48,1.0044,36.2,55.13,0.0,0.0244,Medium
22839,B,0.95,10,2304.77,147,0.2103,76.76,1.2335,15.6787,1.65,6.44,8.54,49.48,3.1357,4.22,20.09,0.5053,0.2933,Critical
22222,B,0.95,10,2300.44,436,0.6237,227.67,1.9278,5.2762,1.65,10.06,16.3,146.88,1.0552,9.47,15.18,0.4189,0.298,Critical
85049D,B,0.95,10,2280.47,1825,2.6109,952.97,8.7163,1.2496,1.65,45.48,71.59,617.51,0.2499,11.25,4.31,0.8429,0.7051,Critical
21709,B,0.95,10,2279.39,565,0.8083,295.03,11.8045,4.0343,1.65,61.59,69.68,191.22,0.8069,22.72,28.1,0.674,0.3475,Critical
21482,B,0.95,10,2279.06,734,1.0501,383.28,5.8571,3.105,1.65,30.56,41.06,248.43,0.621,75.64,72.03,0.0,0.0002,Low
22494,B,0.95,10,2269.96,1760,2.5179,919.03,11.324,1.2898,1.65,59.09,84.26,596.89,0.258,59.9,23.79,0.2891,0.1661,High
22653,B,0.95,10,2267.94,1166,1.6681,608.86,9.8722,1.9451,1.65,51.51,68.19,395.62,0.389,85.61,51.32,0.0,0.0136,Medium
84279B,B,0.95,10,2264.7200000000003,606,0.867,316.44,5.8931,3.7372,1.65,30.75,39.42,205.76,0.7474,38.77,44.72,0.0165,0.0531,High
21467,B,0.95,10,2263.11,762,1.0901,397.9,6.2265,2.97,1.65,32.49,43.39,258.82,0.594,37.35,34.26,0.1391,0.0896,High
22672,B,0.95,10,2261.43,1392,1.9914,726.87,9.4329,1.6246,1.65,49.22,69.13,472.98,0.3249,76.78,38.55,0.0,0.0283,Medium
22281,B,0.95,10,2261.2200000000003,364,0.5207,190.07,6.2177,6.2121,1.65,32.44,37.65,123.69,1.2424,17.16,32.95,0.5442,0.2716,Critical
21055,B,0.95,10,2258.72,225,0.3219,117.49,1.0534,10.0388,1.65,5.5,8.72,76.5,2.0078,17.24,53.57,0.0,0.0,Low
22426,B,0.95,10,2255.33,579,0.8283,302.34,3.1703,3.8952,1.65,16.54,24.83,197.0,0.779,41.08,49.59,0.0,0.0005,Low
22743,B,0.95,10,2252.07,601,0.8598,313.83,3.6869,3.7472,1.65,19.24,27.84,204.63,0.7494,42.01,48.86,0.0,0.0021,Low
21786,B,0.95,10,2249.72,5800,8.2976,3028.61,42.0255,0.3879,1.65,219.28,302.25,1975.86,0.0776,299.43,36.09,0.0094,0.0517,High
84469,B,0.95,10,2249.41,664,0.9499,346.72,8.4747,3.3877,1.65,44.22,53.72,226.22,0.6775,20.98,22.08,0.6095,0.3342,Critical
85132C,B,0.95,10,2249.22,542,0.7754,283.02,4.9542,4.1499,1.65,25.85,33.6,184.66,0.83,62.14,80.14,0.0,0.0003,Low
85049C,B,0.95,10,2246.86,1778,2.5436,928.43,6.4276,1.2637,1.65,33.54,58.97,606.09,0.2527,44.15,17.36,0.2514,0.1786,High
21179,B,0.95,10,2245.44,2372,3.3934,1238.6,18.7458,0.9466,1.65,97.81,131.75,808.83,0.1893,25.72,7.58,0.8048,0.5551,Critical
21812,B,0.95,10,2241.6000000000004,422,0.6037,220.36,2.5513,5.3118,1.65,13.31,19.35,144.02,1.0624,14.52,24.06,0.2494,0.1464,High
22450,B,0.95,10,2231.11,665,0.9514,347.25,3.749,3.3551,1.65,19.56,29.07,227.49,0.671,46.8,49.19,0.0,0.0008,Low
22482,B,0.95,10,2231.07,1887,2.6996,985.34,11.3314,1.1823,1.65,59.12,86.12,645.52,0.2365,110.5,40.93,0.0,0.0099,Medium
22573,B,0.95,10,2204.08,2438,3.4878,1273.06,15.6473,0.9041,1.65,81.64,116.52,839.1,0.1808,177.88,51.0,0.0,0.0019,Low
22398,B,0.95,10,2187.14,1732,2.4778,904.41,8.7596,1.2628,1.65,45.71,70.48,598.41,0.2526,113.33,45.74,0.0,0.0007,Low
21681,B,0.95,10,2185.06,228,0.3262,119.06,1.9254,9.5836,1.65,10.05,13.31,78.81,1.9167,6.69,20.51,0.4973,0.2867,Critical
21973,B,0.95,10,2180.7799999999997,1505,2.1531,785.87,10.6852,1.449,1.65,55.75,77.28,520.74,0.2898,143.38,66.59,0.0,0.0002,Low
21703,B,0.95,10,2177.3,5321,7.6123,2778.49,25.5291,0.4092,1.65,133.2,209.33,1842.58,0.0818,195.13,25.63,0.0678,0.0702,High
22894,B,0.95,10,2175.9,261,0.3734,136.29,2.9332,8.3368,1.65,15.3,19.04,90.41,1.6674,25.02,67.01,0.0,0.0109,Medium
22531,B,0.95,10,2174.53,4920,7.0386,2569.1,45.5252,0.442,1.65,237.54,307.93,1704.81,0.0884,32.14,4.57,0.8956,0.6047,Critical
22480,B,0.95,10,2169.62,1786,2.5551,932.6,9.7609,1.2148,1.65,50.93,76.48,619.56,0.243,152.0,59.49,0.0,0.0,Low
22591,B,0.95,10,2168.79,865,1.2375,451.68,7.9913,2.5073,1.65,41.7,54.07,300.12,0.5015,34.27,27.69,0.3663,0.1932,Critical
22536,B,0.95,10,2168.78,5399,7.7239,2819.22,36.3288,0.4017,1.65,189.55,266.79,1873.26,0.0803,58.14,7.53,0.7821,0.566,Critical
21902,B,0.95,10,2168.12,3430,4.907,1791.06,27.2279,0.6321,1.65,142.07,191.14,1190.27,0.1264,185.54,37.81,0.0293,0.0565,High
22744,B,0.95,10,2167.8,636,0.9099,332.1,4.8178,3.4085,1.65,25.14,34.24,220.72,0.6817,11.82,12.99,0.6548,0.4292,Critical
21611,B,0.95,10,2164.4900000000002,744,1.0644,388.5,5.0615,2.9093,1.65,26.41,37.05,258.4,0.5819,14.43,13.56,0.6106,0.4065,Critical
21949,B,0.95,10,2162.34,1829,2.6166,955.06,36.7725,1.1823,1.65,191.87,218.04,635.54,0.2365,283.74,108.44,0.0,0.0134,Medium
21191,B,0.95,10,2158.7000000000003,982,1.4049,512.78,7.746,2.1983,1.65,40.42,54.47,341.51,0.4397,46.11,32.82,0.1534,0.0953,High
22518,B,0.95,10,2156.21,1049,1.5007,547.76,9.6314,2.0555,1.65,50.25,65.26,365.03,0.4111,120.83,80.52,0.0,0.0003,Low
85049F,B,0.95,10,2154.16,1730,2.475,903.36,8.653,1.2452,1.65,45.15,69.9,602.28,0.249,49.38,19.95,0.2936,0.1841,High
22292,B,0.95,10,2144.66,1625,2.3247,848.53,16.8356,1.3198,1.65,87.84,111.09,566.98,0.264,164.39,70.71,0.0,0.004,Medium
21609,B,0.95,10,2143.86,750,1.073,391.63,5.3429,2.8585,1.65,27.88,38.61,261.73,0.5717,37.68,35.12,0.0239,0.0553,High
22798,B,0.95,10,2140.76,676,0.9671,352.99,5.11,3.1668,1.65,26.66,36.33,236.08,0.6334,49.19,50.87,0.0,0.0072,Medium
21112,B,0.95,10,2139.07,677,0.9685,353.51,11.5007,3.1596,1.65,60.01,69.69,236.52,0.6319,86.38,89.19,0.0,0.0175,Medium
22525,B,0.95,10,2135.94,1467,2.0987,766.03,6.2567,1.456,1.65,32.65,53.63,512.89,0.2912,53.54,25.51,0.0017,0.0499,High
22639,B,0.95,10,2131.78,862,1.2332,450.11,4.8683,2.4731,1.65,25.4,37.73,301.67,0.4946,71.89,58.29,0.0,0.0001,Low
22548,B,0.95,10,2126.66,1604,2.2947,837.57,7.3931,1.3258,1.65,38.58,61.52,562.02,0.2652,46.21,20.14,0.2488,0.1598,High
21878,B,0.95,10,2125.58,2660,3.8054,1388.98,34.1724,0.7991,1.65,178.3,216.36,932.26,0.1598,94.49,24.83,0.5633,0.3007,Critical
22277,B,0.95,10,2122.2000000000003,1022,1.4621,533.66,8.5609,2.0765,1.65,44.67,59.29,358.47,0.4153,82.32,56.3,0.0,0.0062,Medium
22844,B,0.95,10,2118.9,243,0.3476,126.89,2.138,8.7198,1.65,11.16,14.63,85.3,1.744,24.98,71.86,0.0,0.0007,Low
21826,B,0.95,10,2116.81,1643,2.3505,857.93,9.8463,1.2884,1.65,51.38,74.88,577.02,0.2577,13.22,5.62,0.8235,0.6295,Critical
85099b,B,0.95,10,2111.64,419,0.5994,218.79,7.4115,5.0397,1.65,38.67,44.67,147.33,1.0079,42.62,71.11,0.0457,0.059,High
21211,B,0.95,10,2098.47,1524,2.1803,795.79,23.1075,1.3769,1.65,120.57,142.37,537.56,0.2754,255.66,117.26,0.0,0.0007,Low
85216,B,0.95,10,2094.42,2757,3.9442,1439.64,16.2063,0.7597,1.65,84.56,124.0,973.41,0.1519,189.01,47.92,0.0,0.0018,Low
22544,B,0.95,10,2090.22,4975,7.1173,2597.82,28.0341,0.4201,1.65,146.28,217.45,1758.29,0.084,431.51,60.63,0.0,0.0,Low
21329,B,0.95,10,2088.96,1158,1.6567,604.68,4.8104,1.8039,1.65,25.1,41.67,409.39,0.3608,46.24,27.91,0.0,0.0256,Medium
21034,B,0.95,10,2085.25,2195,3.1402,1146.17,6.0367,0.95,1.65,31.5,62.9,776.69,0.19,85.17,27.12,0.0,0.0024,Medium
22519,B,0.95,10,2083.08,1018,1.4564,531.57,9.3186,2.0462,1.65,48.62,63.19,360.4,0.4092,42.63,29.27,0.3253,0.1704,Critical
21039,B,0.95,10,2081.78,792,1.133,413.56,3.7006,2.6285,1.65,19.31,30.64,280.48,0.5257,58.22,51.39,0.0,0.0,Low
84754,B,0.95,10,2080.43,1651,2.3619,862.11,10.5449,1.2601,1.65,55.02,78.64,584.88,0.252,62.6,26.5,0.204,0.1212,High
40018F,B,0.95,10,2076.93,1080,1.5451,563.95,13.6181,1.9231,1.65,71.06,86.51,382.92,0.3846,130.03,84.16,0.0,0.0039,Low
21655,B,0.95,10,2075.58,1268,1.814,662.12,8.7457,1.6369,1.65,45.63,63.77,449.72,0.3274,55.23,30.44,0.134,0.09,High
84854,B,0.95,10,2075.2200000000003,380,0.5436,198.43,2.6875,5.4611,1.65,14.02,19.46,134.79,1.0922,22.72,41.79,0.0,0.021,Medium
21507,B,0.95,10,2070.12,4990,7.1388,2605.65,18.1289,0.4149,1.65,94.59,165.98,1772.13,0.083,243.59,34.12,0.0,0.0013,Medium
22132,B,0.95,10,2069.08,2319,3.3176,1210.92,13.0856,0.8922,1.65,68.28,101.45,823.77,0.1784,108.25,32.63,0.0,0.0348,Medium
21651,B,0.95,10,2067.91,1272,1.8197,664.21,9.6326,1.6257,1.65,50.26,68.46,451.97,0.3251,124.83,68.6,0.0,0.0002,Low
84670,B,0.95,10,2065.72,5046,7.2189,2634.89,31.3026,0.4094,1.65,163.33,235.52,1793.93,0.0819,211.18,29.25,0.1033,0.0801,High
22572,B,0.95,10,2064.25,2285,3.269,1193.17,13.3397,0.9034,1.65,69.6,102.29,812.64,0.1807,135.99,41.6,0.0,0.0072,Medium
21077,B,0.95,10,2058.1,2790,3.9914,1456.87,28.7967,0.7377,1.65,150.25,190.17,993.72,0.1475,142.72,35.76,0.2495,0.1295,Critical
21845,B,0.95,10,2055.81,621,0.8884,324.27,4.5558,3.3105,1.65,23.77,32.66,221.31,0.6621,28.59,32.18,0.1245,0.0857,High
21509,B,0.95,10,2049.63,5040,7.2103,2631.76,18.7542,0.4067,1.65,97.85,169.96,1798.81,0.0813,159.1,22.07,0.0639,0.0712,High
84990,B,0.95,10,2047.8899999999999,4222,6.0401,2204.62,37.4749,0.4851,1.65,195.53,255.94,1507.5,0.097,86.77,14.37,0.661,0.412,Critical
21192,B,0.95,10,2047.7,1095,1.5665,571.78,7.6847,1.87,1.65,40.1,55.76,391.0,0.374,15.29,9.76,0.7257,0.5061,Critical
22781,B,0.95,10,2046.3600000000001,266,0.3805,138.9,2.0616,7.6931,1.65,10.76,14.56,95.01,1.5386,19.93,52.36,0.0,0.0067,Medium
22166,B,0.95,10,2043.39,241,0.3448,125.84,3.785,8.4788,1.65,19.75,23.2,86.15,1.6958,31.21,90.53,0.0,0.0102,Medium
84969,B,0.95,10,2043.1100000000001,437,0.6252,228.19,1.8635,4.6753,1.65,9.72,15.97,156.22,0.9351,21.72,34.74,0.0,0.0043,Medium
21811,B,0.95,10,2041.1399999999999,1596,2.2833,833.39,9.5553,1.2789,1.65,49.86,72.69,570.81,0.2558,10.0,4.38,0.8624,0.6645,Critical
79323GR,B,0.95,10,2040.8600000000001,338,0.4835,176.49,5.0966,6.038,1.65,26.59,31.43,120.89,1.2076,22.64,46.82,0.2796,0.1346,Critical
21354,B,0.95,10,2040.6100000000001,1733,2.4793,904.93,17.388,1.1775,1.65,90.73,115.52,619.89,0.2355,54.97,22.17,0.5242,0.2916,Critical
85123a,B,0.95,10,2039.9099999999999,305,0.4363,159.26,3.2251,6.6882,1.65,16.83,21.19,109.12,1.3376,33.45,76.66,0.0,0.0022,Low
85045,B,0.95,10,2038.29,426,0.6094,222.45,5.0988,4.7847,1.65,26.6,32.7,152.46,0.9569,56.74,93.1,0.0,0.0008,Low
22176,B,0.95,10,2035.3700000000001,680,0.9728,355.08,5.124,2.9932,1.65,26.74,36.46,243.55,0.5986,20.74,21.32,0.4313,0.2484,Critical
22827,B,0.95,10,2025.0,13,0.0186,6.79,0.203,155.7692,1.65,1.06,1.25,4.67,31.1538,1.7,91.64,0.0,0.009,Medium
21628,B,0.95,10,2023.6299999999999,101,0.1445,52.74,1.0313,20.0359,1.65,5.38,6.83,36.28,4.0072,2.36,16.34,0.6542,0.3895,Critical
22788,B,0.95,10,2020.5,263,0.3763,137.33,7.5918,7.6825,1.65,39.61,43.37,94.54,1.5365,27.01,71.8,0.3772,0.1664,Critical
21123,B,0.95,10,2019.72,1614,2.309,842.79,8.8432,1.2514,1.65,46.14,69.23,580.3,0.2503,25.16,10.9,0.6366,0.4705,Critical
20752,B,0.95,10,2017.13,1118,1.5994,583.79,10.1236,1.8042,1.65,52.82,68.82,402.22,0.3608,43.95,27.48,0.3613,0.1912,Critical
15044C,B,0.95,10,2013.14,655,0.9371,342.02,4.3604,3.0735,1.65,22.75,32.12,235.88,0.6147,44.39,47.37,0.0,0.0055,Medium
47591C,B,0.95,10,2012.43,1051,1.5036,548.81,6.6527,1.9148,1.65,34.71,49.75,378.56,0.383,91.02,60.54,0.0,0.0002,Low
22409,B,0.95,10,2009.51,1471,2.1044,768.12,29.1099,1.3661,1.65,151.89,172.93,530.23,0.2732,83.84,39.84,0.5152,0.2476,Critical
84912B,B,0.95,10,2008.55,822,1.176,429.23,22.7164,2.4435,1.65,118.53,130.29,296.36,0.4887,147.22,125.19,0.0,0.0297,Medium
21612,B,0.95,10,2008.0700000000002,692,0.99,361.34,4.6829,2.9018,1.65,24.43,34.33,249.52,0.5804,49.19,49.69,0.0,0.004,Medium
90062,B,0.95,10,2007.8899999999999,158,0.226,82.5,1.0243,12.7082,1.65,5.34,7.6,56.97,2.5416,14.53,64.28,0.0,0.0001,Low
22402,B,0.95,10,1997.14,1724,2.4664,900.23,29.4258,1.1584,1.65,153.54,178.2,623.34,0.2317,224.38,90.97,0.0,0.0159,Medium
84691,B,0.95,10,1994.8999999999999,2423,3.4664,1265.23,17.0997,0.8233,1.65,89.22,123.89,876.57,0.1647,72.44,20.9,0.4153,0.2424,Critical
85040A,B,0.95,10,1994.74,1152,1.6481,601.55,5.3335,1.7315,1.65,27.83,44.31,416.78,0.3463,57.09,34.64,0.0,0.008,Medium
21993,B,0.95,10,1994.3500000000001,961,1.3748,501.81,7.6783,2.0753,1.65,40.06,53.81,347.71,0.4151,38.15,27.75,0.2911,0.1575,Critical
22217,B,0.95,10,1988.59,1535,2.196,801.54,9.8701,1.2955,1.65,51.5,73.46,556.2,0.2591,143.59,65.39,0.0,0.0,Low
21171,B,0.95,10,1985.8899999999999,1420,2.0315,741.49,11.4175,1.3985,1.65,59.57,79.89,514.88,0.2797,68.66,33.8,0.1406,0.0903,High
21327,B,0.95,10,1984.56,1098,1.5708,573.35,4.382,1.8074,1.65,22.86,38.57,398.26,0.3615,54.09,34.43,0.0,0.0028,Medium
20956,B,0.95,10,1982.48,1534,2.1946,801.02,12.6774,1.2924,1.65,66.15,88.09,556.69,0.2585,12.7,5.79,0.8559,0.5912,Critical
22495,B,0.95,10,1980.7200000000003,672,0.9614,350.9,5.0408,2.9475,1.65,26.3,35.92,243.98,0.5895,30.89,32.13,0.1399,0.091,High
21465,B,0.95,10,1977.8400000000001,556,0.7954,290.33,7.5346,3.5573,1.65,39.31,47.27,202.01,0.7115,83.32,104.75,0.0,0.0008,Low
21830,B,0.95,10,1975.79,4706,6.7325,2457.35,37.3186,0.4198,1.65,194.72,262.04,1710.7,0.084,330.03,49.02,0.0,0.013,Medium
22425,B,0.95,10,1972.83,387,0.5536,202.08,2.6133,5.0978,1.65,13.64,19.17,140.79,1.0196,18.09,32.67,0.0565,0.0644,High
22854,B,0.95,10,1972.67,402,0.5751,209.91,3.3661,4.9071,1.65,17.56,23.31,146.25,0.9814,43.79,76.14,0.0,0.0002,Low
21948,B,0.95,10,1971.96,1668,2.3863,870.99,36.7149,1.1822,1.65,191.57,215.43,606.93,0.2364,371.1,155.51,0.0,0.0014,Low
21808,B,0.95,10,1971.45,788,1.1273,411.47,6.4455,2.5018,1.65,33.63,44.9,286.77,0.5004,31.98,28.37,0.2878,0.1548,Critical
84813,B,0.95,10,1970.71,260,0.372,135.77,3.1017,7.5797,1.65,16.18,19.9,94.64,1.5159,22.58,60.72,0.0,0.0272,Medium
84676,B,0.95,10,1969.91,799,1.1431,417.22,9.1917,2.4655,1.65,47.96,59.39,290.88,0.4931,61.21,53.55,0.0,0.0434,Medium
22564,B,0.95,10,1967.23,1679,2.402,876.73,26.7206,1.1717,1.65,139.42,163.44,611.67,0.2343,212.67,88.54,0.0,0.0128,Medium
84944,B,0.95,10,1965.62,409,0.5851,213.57,2.9308,4.8059,1.65,15.29,21.14,149.06,0.9612,15.54,26.55,0.2652,0.148,High
20871,B,0.95,10,1965.43,1269,1.8155,662.64,12.3698,1.5488,1.65,64.54,82.7,462.51,0.3098,46.64,25.69,0.436,0.2332,Critical
84031B,B,0.95,10,1965.02,559,0.7997,291.9,4.1501,3.5152,1.65,21.65,29.65,203.76,0.703,54.38,68.0,0.0,0.0002,Low
22841,B,0.95,10,1956.8600000000001,248,0.3548,129.5,2.1822,7.8906,1.65,11.39,14.93,90.59,1.5781,27.71,78.1,0.0,0.0002,Low
22310,B,0.95,10,1953.48,1120,1.6023,584.84,9.4,1.7442,1.65,49.05,65.07,409.46,0.3488,110.77,69.13,0.0,0.0007,Low
22959,B,0.95,10,1952.0,4800,6.867,2506.44,31.6483,0.4067,1.65,165.13,233.8,1755.47,0.0813,457.92,66.69,0.0,0.0001,Low
22757,B,0.95,10,1948.8400000000001,1622,2.3205,846.97,16.4288,1.2015,1.65,85.72,108.93,593.68,0.2403,165.08,71.14,0.0,0.0032,Low
85184C,B,0.95,10,1944.2200000000003,636,0.9099,332.1,3.4085,3.0569,1.65,17.78,26.88,233.07,0.6114,41.75,45.88,0.0,0.0012,Low
82578,B,0.95,10,1936.49,3576,5.1159,1867.3,19.6688,0.5415,1.65,102.63,153.79,1313.05,0.1083,238.2,46.56,0.0,0.0013,Low
22579,B,0.95,10,1932.8799999999999,2119,3.0315,1106.49,10.2692,0.9122,1.65,53.58,83.9,778.79,0.1824,85.0,28.04,0.0,0.0461,Medium
21682,B,0.95,10,1930.68,396,0.5665,206.78,3.1161,4.8755,1.65,16.26,21.92,145.62,0.9751,21.21,37.43,0.0327,0.0574,High
85217,B,0.95,10,1919.45,2773,3.9671,1447.99,16.6412,0.6922,1.65,86.83,126.5,1022.71,0.1384,70.39,17.74,0.4436,0.2797,Critical
21538,B,0.95,10,1917.01,1306,1.8684,681.96,45.3886,1.4678,1.65,236.83,255.51,481.97,0.2936,338.59,181.22,0.0,0.0129,Medium
22095,B,0.95,10,1913.3899999999999,1627,2.3276,849.58,19.5404,1.176,1.65,101.96,125.23,601.01,0.2352,81.37,34.96,0.3503,0.1736,Critical
21741,B,0.95,10,1911.3500000000001,585,0.8369,305.47,3.523,3.2673,1.65,18.38,26.75,216.21,0.6535,15.78,18.85,0.4102,0.253,Critical
84519A,B,0.95,10,1906.5100000000002,695,0.9943,362.91,5.2592,2.7432,1.65,27.44,37.38,257.19,0.5486,45.36,45.62,0.0,0.0166,Medium
85162B,B,0.95,10,1905.15,977,1.3977,510.16,14.8414,1.95,1.65,77.44,91.42,361.68,0.39,80.35,57.49,0.121,0.0786,High
79341,B,0.95,10,1904.09,277,0.3963,144.64,17.8683,6.874,1.65,93.23,97.2,102.57,1.3748,50.14,126.52,0.4842,0.2069,Critical
22604,B,0.95,10,1902.66,760,1.0873,396.85,4.4332,2.5035,1.65,23.13,34.0,281.53,0.5007,56.12,51.62,0.0,0.0006,Low
21820,B,0.95,10,1899.28,499,0.7139,260.57,4.0694,3.8062,1.65,21.23,28.37,185.01,0.7612,49.23,68.96,0.0,0.0005,Low
22047,B,0.95,10,1899.0,4650,6.6524,2428.11,26.5714,0.4084,1.65,138.64,205.17,1724.18,0.0817,85.89,12.91,0.5814,0.4089,Critical
21821,B,0.95,10,1894.26,471,0.6738,245.94,3.6544,4.0218,1.65,19.07,25.81,174.86,0.8044,2.95,4.38,0.8857,0.6285,Critical
22691,B,0.95,10,1886.5800000000002,248,0.3548,129.5,1.5074,7.6072,1.65,7.87,11.41,92.26,1.5214,8.43,23.76,0.2614,0.1529,High
21683,B,0.95,10,1885.4800000000002,651,0.9313,339.94,5.6283,2.8963,1.65,29.37,38.68,242.25,0.5793,62.48,67.09,0.0,0.0014,Low
22741,B,0.95,10,1884.83,2174,3.1102,1135.21,15.3113,0.867,1.65,79.89,110.99,809.13,0.1734,188.07,60.47,0.0,0.0006,Low
20703,B,0.95,10,1882.97,445,0.6366,232.37,1.8495,4.2314,1.65,9.65,16.02,165.7,0.8463,5.81,9.13,0.6372,0.5378,Critical
22780,B,0.95,10,1876.54,494,0.7067,257.95,8.5841,3.7987,1.65,44.79,51.86,184.26,0.7597,81.48,115.29,0.0,0.0031,Low
21085,B,0.95,10,1872.68,13731,19.6438,7169.98,482.1824,0.1364,1.65,2515.91,2712.35,5127.0,0.0273,867.51,44.16,0.6802,0.3299,Critical
21091,B,0.95,10,1868.7,13700,19.5994,7153.79,490.2989,0.1364,1.65,2558.26,2754.26,5120.87,0.0273,2316.66,118.2,0.1589,0.0857,Critical
21241,B,0.95,10,1868.22,2212,3.1645,1155.05,11.3208,0.8446,1.65,59.07,90.71,826.92,0.1689,181.19,57.26,0.0,0.0,Low
22076,B,0.95,10,1867.95,1117,1.598,583.27,7.4463,1.6723,1.65,38.85,54.83,417.6,0.3345,25.55,15.99,0.5341,0.3423,Critical
21687,B,0.95,10,1867.48,476,0.681,248.56,3.8062,3.9233,1.65,19.86,26.67,177.98,0.7847,10.47,15.37,0.6075,0.3806,Critical
84856S,B,0.95,10,1858.61,463,0.6624,241.77,8.534,4.0143,1.65,44.53,51.15,173.53,0.8029,46.21,69.76,0.0967,0.0712,High
22129,B,0.95,10,1858.5,2046,2.927,1068.37,18.1431,0.9084,1.65,94.67,123.94,766.86,0.1817,158.31,54.09,0.0,0.0123,Medium
21692,B,0.95,10,1857.87,489,0.6996,255.34,3.0626,3.7993,1.65,15.98,22.98,183.31,0.7599,43.02,61.5,0.0,0.0001,Low
21688,B,0.95,10,1856.4800000000002,601,0.8598,313.83,3.5524,3.089,1.65,18.54,27.13,225.38,0.6178,53.28,61.97,0.0,0.0,Low
22779,B,0.95,10,1855.54,482,0.6896,251.69,8.2028,3.8497,1.65,42.8,49.7,180.8,0.7699,11.55,16.74,0.7677,0.4289,Critical
22755,B,0.95,10,1850.03,2126,3.0415,1110.14,11.6767,0.8702,1.65,60.93,91.34,798.67,0.174,33.08,10.88,0.6378,0.4712,Critical
22325,B,0.95,10,1849.08,418,0.598,218.27,3.4288,4.4236,1.65,17.89,23.87,157.07,0.8847,38.25,63.96,0.0,0.0015,Low
22951,B,0.95,10,1847.8,3592,5.1388,1875.65,31.938,0.5144,1.65,166.64,218.03,1350.21,0.1029,133.92,26.06,0.3858,0.2069,Critical
85162C,B,0.95,10,1841.7,904,1.2933,472.05,8.6487,2.0373,1.65,45.13,58.06,340.37,0.4075,103.42,79.97,0.0,0.0005,Low
21215,B,0.95,10,1841.46,3368,4.8183,1758.68,24.5798,0.5468,1.65,128.25,176.43,1268.19,0.1094,240.05,49.82,0.0,0.0068,Medium
22021,B,0.95,10,1839.6599999999999,1060,1.5165,553.51,6.8226,1.7355,1.65,35.6,50.76,399.33,0.3471,15.86,10.46,0.6875,0.4871,Critical
21408,B,0.95,10,1838.73,427,0.6109,222.97,4.6398,4.3062,1.65,24.21,30.32,160.9,0.8612,50.99,83.47,0.0,0.0011,Low
22524,B,0.95,10,1835.5,1284,1.8369,670.47,5.8478,1.4295,1.65,30.51,48.88,484.26,0.2859,21.27,11.58,0.5649,0.4377,Critical
21012,B,0.95,10,1832.45,1191,1.7039,621.91,15.7781,1.5386,1.65,82.33,99.36,449.56,0.3077,89.89,52.76,0.0954,0.0721,High
21659,B,0.95,10,1831.8999999999999,116,0.166,60.57,0.8687,15.7922,1.65,4.53,6.19,43.79,3.1584,7.12,42.88,0.0,0.0235,Medium
22372,B,0.95,10,1830.56,331,0.4735,172.84,1.8873,5.5304,1.65,9.85,14.58,125.01,1.1061,15.33,32.38,0.0,0.0379,Medium
21352,B,0.95,10,1815.95,537,0.7682,280.41,4.2733,3.3817,1.65,22.3,29.98,203.62,0.6763,42.08,54.78,0.0,0.0055,Medium
84327A,B,0.95,10,1813.51,955,1.3662,498.68,8.2547,1.899,1.65,43.07,56.73,362.36,0.3798,76.03,55.65,0.0,0.0084,Medium
85164B,B,0.95,10,1812.4299999999998,139,0.1989,72.58,0.9995,13.0391,1.65,5.22,7.2,52.76,2.6078,14.3,71.91,0.0,0.0,Low
84797B,B,0.95,10,1811.3000000000002,321,0.4592,167.62,4.388,5.6427,1.65,22.9,27.49,121.87,1.1285,54.95,119.65,0.0,0.0001,Low
21384,B,0.95,10,1810.1899999999998,1917,2.7425,1001.01,10.9782,0.9443,1.65,57.28,84.71,728.04,0.1889,91.59,33.4,0.0,0.0323,Medium
21421,B,0.95,10,1807.3,1502,2.1488,784.31,12.9015,1.2033,1.65,67.32,88.8,570.88,0.2407,24.94,11.61,0.7191,0.4663,Critical
21657,B,0.95,10,1807.0,235,0.3362,122.71,1.2869,7.6894,1.65,6.71,10.08,89.33,1.5379,14.94,44.45,0.0,0.0022,Medium
21519,B,0.95,10,1806.13,4159,5.9499,2171.72,15.5893,0.4343,1.65,81.34,140.84,1581.27,0.0869,275.44,46.29,0.0,0.0,Low
22851,B,0.95,10,1804.12,2389,3.4177,1247.47,16.1951,0.7552,1.65,84.5,118.68,908.82,0.151,83.65,24.47,0.2952,0.167,Critical
22461,B,0.95,10,1803.9499999999998,137,0.196,71.54,1.0353,13.1675,1.65,5.4,7.36,52.12,2.6335,7.19,36.67,0.0237,0.0552,High
22581,B,0.95,10,1800.24,2073,2.9657,1082.47,13.4478,0.8684,1.65,70.17,99.82,789.45,0.1737,90.55,30.53,0.0929,0.0761,High
