product_id,abc_class,risk_category,simulated_current_stock,safety_stock,reorder_point,avg_daily_demand,demand_std_dev,lead_time,stockout_probability,days_to_stockout
21203,B,Critical,61.11,68.75,90.06,2.1316,13.1757,10,0.1698,28.67
21701,C,Critical,1.62,2.17,2.17,0.0,0.4539,14,0.1697,999.0
90125E,C,High,0.5,0.48,0.62,0.01,0.0996,14,0.1696,49.58
22898,B,Critical,29.57,30.43,42.36,1.1931,5.8325,10,0.1694,24.78
84536a,C,Critical,0.9,0.9,1.12,0.0157,0.1886,14,0.1694,56.89
21542,B,High,57.34,54.29,80.14,2.5851,10.4043,10,0.1693,22.18
85090,C,High,4.65,3.59,5.55,0.1402,0.7497,14,0.169,33.17
90200D,C,High,6.71,4.76,7.91,0.2246,0.9941,14,0.1689,29.87
85071A,B,Critical,48.82,62.56,75.03,1.2475,11.9897,10,0.1689,39.14
84927E,C,Critical,50.13,60.39,65.26,0.3476,12.6092,14,0.1687,144.21
90111,C,High,0.55,0.54,0.68,0.01,0.1131,14,0.1683,54.61
22634,A,Critical,21.21,29.58,38.59,1.2861,4.7989,7,0.1682,16.49
90123D,C,Critical,2.22,2.34,2.8,0.0329,0.488,14,0.1679,67.42
37471,C,Critical,175.45,214.71,228.57,0.99,44.8318,14,0.1677,177.22
90214U,C,Critical,0.16,0.18,0.2,0.0014,0.0378,14,0.1675,109.36
84292B,C,Critical,0.77,0.81,0.97,0.0114,0.1689,14,0.1673,67.27
DCGS0075,C,Critical,0.16,0.18,0.2,0.0014,0.0378,14,0.1672,109.48
46776B,C,Critical,22.73,22.95,28.38,0.3877,4.7916,14,0.1672,58.63
22851,B,Critical,83.65,84.5,118.68,3.4177,16.1951,10,0.167,24.47
22146,A,Critical,64.44,122.32,136.0,1.9542,19.8419,7,0.1668,32.97
22060,A,Critical,17.54,30.33,35.28,0.7067,4.9207,7,0.1667,24.82
22788,B,Critical,27.01,39.61,43.37,0.3763,7.5918,10,0.1664,71.8
84800M,C,High,8.03,7.35,9.82,0.176,1.5353,14,0.1662,45.64
90175B,C,High,1.58,1.43,1.93,0.0358,0.2983,14,0.1662,44.25
21722,C,High,17.98,16.78,22.05,0.3763,3.5036,14,0.1662,47.77
21288,B,High,21.67,21.45,30.52,0.907,4.1118,10,0.1662,23.9
22494,B,High,59.9,59.09,84.26,2.5179,11.324,10,0.1661,23.79
82613c,C,High,0.59,0.57,0.73,0.0114,0.1191,14,0.1659,51.81
90087,C,High,11.05,10.43,13.55,0.2232,2.1774,14,0.1653,49.52
21823,B,Critical,38.02,38.1,53.64,1.5536,7.3026,10,0.1652,24.47
22434,A,Critical,68.15,120.26,138.15,2.5551,19.5082,7,0.1651,26.67
21089,C,High,5.83,5.23,7.07,0.1316,1.0917,14,0.1648,44.26
20769,C,High,25.26,23.57,30.82,0.5179,4.9221,14,0.1641,48.77
35596,C,Critical,3.45,3.75,4.33,0.0415,0.7829,14,0.1636,83.17
46000S,A,Critical,39.85,49.41,68.48,2.7239,8.0159,7,0.1635,14.63
85017A,B,Critical,56.39,66.96,83.41,1.6452,12.8333,10,0.1625,34.28
84882,C,High,1.59,1.34,1.9,0.0401,0.2804,14,0.1624,39.79
84051,C,High,30.51,27.44,36.83,0.671,5.7294,14,0.1623,45.47
22835,A,Critical,49.54,68.09,88.81,2.9599,11.0449,7,0.162,16.74
20840,C,Critical,43.95,53.25,56.17,0.2089,11.1182,14,0.162,210.44
84952B,C,Critical,21.64,21.79,26.61,0.3448,4.5487,14,0.1617,62.75
84510a,C,High,1.41,1.23,1.69,0.0329,0.2574,14,0.161,42.99
85230A,C,High,70.64,61.33,84.4,1.6481,12.8052,14,0.1604,42.86
21901,A,Critical,117.72,175.15,218.23,6.1545,28.4118,7,0.1604,19.13
21383,B,High,40.61,39.73,56.42,1.6695,7.6136,10,0.1602,24.33
16033,B,Critical,711.51,853.2,1050.64,19.7439,163.5193,10,0.1601,36.04
22548,B,High,46.21,38.58,61.52,2.2947,7.3931,10,0.1598,20.14
22134,C,High,89.06,76.45,105.93,2.1059,15.9621,14,0.1592,42.29
20735,B,Critical,46.7,55.38,68.57,1.319,10.6142,10,0.1591,35.4
40005B,C,High,1.51,1.37,1.81,0.0315,0.2865,14,0.1588,48.05
20828,A,Critical,86.09,123.43,156.57,4.7353,20.022,7,0.1588,18.18
21993,B,Critical,38.15,40.06,53.81,1.3748,7.6783,10,0.1575,27.75
84867a,C,Critical,0.16,0.18,0.2,0.0014,0.0378,14,0.1573,113.48
22288,B,Critical,50.69,63.35,75.37,1.2017,12.1414,10,0.1569,42.18
84760S,C,High,10.49,8.47,12.29,0.2732,1.7684,14,0.1568,38.4
21650,C,High,31.37,23.03,36.21,0.9413,4.8087,14,0.1561,33.32
22051,B,High,71.71,65.07,96.9,3.1831,12.4702,10,0.156,22.53
84201B,C,High,2.39,2.37,2.89,0.0372,0.495,14,0.156,64.34
22667,A,Critical,52.8,74.16,94.7,2.9342,12.03,7,0.1554,18.0
21905,B,Critical,54.08,67.99,80.31,1.2318,13.0314,10,0.1554,43.9
20968,C,High,2.76,2.39,3.25,0.0615,0.4998,14,0.1553,44.82
22905,B,Critical,21.03,22.38,29.65,0.7268,4.2888,10,0.1551,28.94
22173,A,Critical,62.14,81.77,108.29,3.7883,13.2651,7,0.155,16.4
21808,B,Critical,31.98,33.63,44.9,1.1273,6.4455,10,0.1548,28.37
20868,C,Critical,47.15,48.7,57.19,0.6066,10.168,14,0.1548,77.73
22963,C,High,63.11,62.44,75.73,0.9499,13.0365,14,0.1536,66.43
21365,C,High,7.85,7.0,9.26,0.1617,1.4614,14,0.1534,48.56
90179B,C,High,0.66,0.63,0.79,0.0114,0.1306,14,0.1533,57.66
84802A,C,High,10.84,8.97,12.64,0.2618,1.8739,14,0.1532,41.4
85232d,C,Critical,0.16,0.18,0.2,0.0014,0.0378,14,0.153,115.28
22691,B,High,8.43,7.87,11.41,0.3548,1.5074,10,0.1529,23.76
90121B,C,High,1.26,1.17,1.49,0.0229,0.2442,14,0.1522,55.0
84908B,B,Critical,39.36,53.15,59.37,0.6223,10.1863,10,0.1518,63.25
21391,B,High,12.64,12.19,17.23,0.5036,2.3372,10,0.1517,25.11
90067A,C,High,1.67,1.61,1.99,0.0272,0.3353,14,0.1516,61.52
21100,A,Critical,69.69,101.55,126.36,3.5436,16.4734,7,0.1515,19.67
72802B,B,High,18.52,16.9,24.87,0.7969,3.2391,10,0.1515,23.24
35822P,C,Critical,18.91,20.65,22.93,0.1631,4.3119,14,0.1513,115.97
44089C,C,High,3.15,2.82,3.7,0.0629,0.5879,14,0.1511,50.05
90043,C,High,0.58,0.57,0.69,0.0086,0.1194,14,0.1505,67.83
84951A,C,High,12.37,11.66,14.6,0.2103,2.4337,14,0.1503,58.82
21344,C,High,13.11,12.51,15.49,0.2132,2.6118,14,0.1501,61.5
90083,C,High,2.67,2.63,3.17,0.0386,0.5485,14,0.1498,69.11
90190B,C,High,2.97,2.87,3.51,0.0458,0.5991,14,0.1494,64.88
16254,C,Critical,145.29,156.52,174.56,1.289,32.6805,14,0.149,112.71
21854,C,Critical,0.17,0.18,0.2,0.0014,0.0378,14,0.1489,116.99
20826,C,Critical,9.03,9.15,10.73,0.113,1.9106,14,0.1487,79.92
21462,B,High,6.86,5.99,9.07,0.3076,1.1486,10,0.1485,22.32
90184B,C,High,2.15,1.7,2.46,0.0544,0.3549,14,0.1481,39.52
84944,B,High,15.54,15.29,21.14,0.5851,2.9308,10,0.148,26.55
21213,A,Critical,535.75,628.36,882.25,36.2704,101.93,7,0.148,14.77
82613a,C,Critical,0.25,0.26,0.3,0.0029,0.0535,14,0.1478,87.12
21658,A,Critical,27.05,30.8,44.02,1.8884,4.9962,7,0.1478,14.32
84993A,C,High,46.85,29.02,52.15,1.6524,6.059,14,0.1477,28.36
21117,C,High,19.86,18.91,23.3,0.3133,3.9482,14,0.1474,63.39
84029C,B,Critical,11.43,13.38,16.3,0.2918,2.5645,10,0.147,39.16
21812,B,High,14.52,13.31,19.35,0.6037,2.5513,10,0.1464,24.06
22920,C,High,7.06,6.2,8.16,0.1402,1.2948,14,0.1463,50.37
85071D,C,Critical,55.53,55.68,65.43,0.6967,11.6251,14,0.1463,79.71
90102,C,Critical,1.13,1.16,1.34,0.0129,0.242,14,0.1462,88.05
22497,A,Critical,20.3,29.02,36.2,1.0258,4.7071,7,0.1461,19.79
20819,C,High,12.44,11.1,14.4,0.2361,2.3166,14,0.1459,52.71
84933C,C,Critical,17.02,17.32,20.04,0.1946,3.6162,14,0.1453,87.5
20736,C,High,25.13,23.33,29.14,0.4149,4.8714,14,0.1445,60.58
16212,C,High,21.81,17.46,24.79,0.5236,3.6459,14,0.1443,41.65
20939,C,Critical,2.04,2.17,2.41,0.0172,0.4539,14,0.1443,118.99
85083,C,Critical,1.05,1.27,1.27,0.0,0.265,14,0.144,999.0
82011C,C,High,4.07,2.93,4.57,0.1173,0.6108,14,0.1436,34.74
21560,C,Critical,0.56,0.57,0.65,0.0057,0.1196,14,0.1435,97.22
84858C,C,High,14.5,13.55,16.78,0.2303,2.8294,14,0.1434,62.96
85096,C,High,6.97,4.99,7.79,0.2003,1.0421,14,0.1429,34.78
84033,C,High,19.71,15.08,22.21,0.5093,3.1493,14,0.1429,38.7
72783,C,High,2.65,2.52,3.07,0.0386,0.5271,14,0.1429,68.51
DCGS0072,C,High,0.45,0.44,0.52,0.0057,0.0925,14,0.1426,78.66
21704,A,Critical,405.51,633.41,748.16,16.392,102.7498,7,0.1424,24.74
DCGSSBOY,C,High,2.36,2.1,2.7,0.0429,0.4393,14,0.1423,54.98
84559d,C,Critical,0.34,0.36,0.4,0.0029,0.0756,14,0.1421,119.96
22034,C,High,75.16,51.46,83.47,2.2861,10.7451,14,0.1416,32.88
22543,B,Critical,88.49,95.1,121.5,2.6395,18.2271,10,0.1407,33.52
84596K,C,High,26.31,20.99,29.54,0.6109,4.3825,14,0.1394,43.07
90148,C,High,1.31,1.09,1.48,0.0272,0.2286,14,0.1388,48.17
85112,C,Critical,61.33,61.34,70.65,0.6652,12.8071,14,0.1388,92.2
79323B,C,Critical,13.44,15.8,15.8,0.0,3.2997,14,0.1381,999.0
47341A,C,High,0.26,0.26,0.3,0.0029,0.0535,14,0.1376,90.28
90182B,C,Critical,0.17,0.18,0.2,0.0014,0.0378,14,0.1374,122.05
84932D,C,High,19.82,17.6,22.38,0.3419,3.6739,14,0.1371,57.96
90027C,C,High,0.74,0.65,0.83,0.0129,0.1359,14,0.137,57.19
10123C,C,High,52.8,50.08,60.01,0.7096,10.4568,14,0.1366,74.41
47420,C,High,13.05,11.39,14.67,0.2346,2.3781,14,0.1363,55.6
22088,A,Critical,59.32,72.86,97.85,3.5694,11.8193,7,0.1361,16.62
84427B,C,High,2.13,2.09,2.43,0.0243,0.4358,14,0.136,87.65
84800S,C,High,34.76,33.94,39.57,0.402,7.0871,14,0.136,86.47
90214S,C,High,5.55,4.37,6.17,0.1288,0.9119,14,0.1358,43.13
84934,C,High,62.25,56.45,70.18,0.9814,11.7856,14,0.1357,63.43
DCGS0003,C,High,0.65,0.54,0.72,0.0129,0.1128,14,0.1354,50.11
84660a,C,High,0.33,0.31,0.37,0.0043,0.0654,14,0.1352,76.86
85114b,C,High,1.94,1.79,2.19,0.0286,0.3736,14,0.1351,67.86
84984D,C,High,18.76,18.37,21.29,0.2089,3.835,14,0.1348,89.83
79323GR,B,Critical,22.64,26.59,31.43,0.4835,5.0966,10,0.1346,46.82
21718,A,Critical,86.78,130.18,155.22,3.5765,21.1172,7,0.1345,24.26
82551,A,Critical,61.39,70.94,98.67,3.9614,11.5079,7,0.1345,15.5
90104,C,High,6.17,4.71,6.81,0.1502,0.9836,14,0.1343,41.11
22255,C,High,26.46,18.06,28.91,0.7754,3.7702,14,0.1343,34.13
84508B,C,High,5.99,4.15,6.55,0.1717,0.8659,14,0.1342,34.89
51012C,C,High,13.62,11.86,15.22,0.2403,2.4761,14,0.1341,56.67
84596B,B,High,39.65,33.73,50.74,1.701,6.4651,10,0.134,23.31
21128,C,High,4.49,3.78,5.0,0.0873,0.7882,14,0.134,51.44
22037,B,High,85.31,58.75,104.57,4.5823,11.2595,10,0.1337,18.62
16050,C,High,15.04,13.83,16.86,0.216,2.8882,14,0.133,69.64
85032C,C,High,27.04,26.25,30.44,0.299,5.4817,14,0.1326,90.43
81953P,C,High,0.62,0.6,0.7,0.0072,0.1253,14,0.1323,87.12
84748,B,Critical,96.33,121.97,135.79,1.382,23.3752,10,0.1322,69.7
46776E,C,High,12.81,11.47,14.27,0.2003,2.3939,14,0.132,63.94
84660b,C,High,0.57,0.51,0.63,0.0086,0.1067,14,0.1318,66.01
ADJUST2,C,Critical,0.54,0.54,0.6,0.0043,0.1135,14,0.1317,124.66
84247J,C,High,0.79,0.67,0.88,0.0143,0.1409,14,0.1313,55.29
47503A,C,High,7.61,5.98,8.36,0.1702,1.2478,14,0.1313,44.73
72232,C,High,215.8,176.44,237.75,4.3791,36.8401,14,0.1312,49.28
20870,C,High,4.38,4.36,4.92,0.0401,0.9107,14,0.1312,109.34
21809,B,Critical,50.3,51.26,66.73,1.5465,9.8243,10,0.1311,32.53
21190,B,High,31.04,30.44,40.79,1.0343,5.8345,10,0.131,30.01
21300,C,High,6.05,5.92,6.78,0.0615,1.236,14,0.1308,98.41
22268,C,High,36.74,29.72,40.38,0.7611,6.2058,14,0.1307,48.27
84984B,C,High,38.85,37.33,43.4,0.4335,7.7942,14,0.1305,89.63
84925E,C,Critical,12.98,13.05,14.55,0.1073,2.7244,14,0.1302,120.93
22808,C,High,9.6,9.05,10.69,0.1173,1.8889,14,0.1301,81.84
22029,A,Critical,195.66,206.08,302.12,13.7196,33.4294,7,0.13,14.26
22947,A,Critical,9.95,14.96,17.68,0.3877,2.4271,7,0.1299,25.67
22760,B,Critical,3.86,3.96,5.12,0.1159,0.7585,10,0.1299,33.33
15060B,A,Critical,21.4,24.02,33.81,1.3977,3.8968,7,0.1298,15.31
21077,B,Critical,142.72,150.25,190.17,3.9914,28.7967,10,0.1295,35.76
84029G,A,Critical,94.69,113.92,153.4,5.6395,18.48,7,0.1294,16.79
21070,B,High,39.49,38.6,51.68,1.3076,7.3987,10,0.1294,30.2
84596f,C,High,0.42,0.4,0.46,0.0043,0.0845,14,0.1294,97.21
90002D,C,High,10.07,9.25,11.15,0.1359,1.9315,14,0.1293,74.08
90059B,C,High,1.42,1.26,1.57,0.0215,0.2641,14,0.1291,66.06
21790,A,Critical,266.78,275.86,408.7,18.9771,44.7496,7,0.129,14.06
46776A,C,High,25.31,22.91,27.97,0.3619,4.7829,14,0.1289,69.94
90024A,C,High,0.52,0.48,0.58,0.0072,0.0999,14,0.1287,73.18
22927,C,High,4.81,3.98,5.26,0.0916,0.8311,14,0.1283,52.53
21395,C,High,7.46,5.71,8.11,0.1717,1.1918,14,0.1282,43.48
21696,B,High,19.04,16.71,24.24,0.7525,3.2033,10,0.1279,25.3
22454,A,Critical,58.9,95.38,107.75,1.7668,15.4723,7,0.1278,33.34
90161A,C,High,3.26,2.56,3.54,0.0701,0.5347,14,0.1277,46.46
22304,A,Critical,67.81,104.94,121.39,2.3505,17.0232,7,0.1271,28.85
22445,B,High,24.24,18.97,30.1,1.113,3.6352,10,0.1271,21.78
82616B,C,High,19.68,16.06,21.41,0.382,3.3538,14,0.1267,51.52
20787,B,Critical,4.32,4.81,5.79,0.0987,0.9211,10,0.1266,43.72
85113,C,High,17.39,13.08,18.79,0.4077,2.7318,14,0.1266,42.64
35815B,C,High,12.56,11.91,13.82,0.1359,2.4878,14,0.1262,92.4
16046,B,Critical,1173.12,1576.49,1653.17,7.6681,302.1395,10,0.1256,152.99
47471,C,High,10.18,8.2,11.02,0.2017,1.7115,14,0.1254,50.45
90001B,C,High,0.63,0.54,0.68,0.01,0.1131,14,0.1253,62.56
85160b,C,High,0.18,0.18,0.2,0.0014,0.0378,14,0.1252,127.73
84968A,A,Critical,7.2,9.68,12.11,0.3462,1.5708,7,0.1252,20.79
90181A,C,High,0.57,0.48,0.62,0.01,0.0996,14,0.1251,56.81
84986b,C,High,0.58,0.51,0.63,0.0086,0.1067,14,0.125,67.51
90081B,C,High,0.81,0.77,0.89,0.0086,0.1604,14,0.1249,94.45
22866,A,Critical,195.45,252.0,322.98,10.1402,40.8782,7,0.1249,19.27
22803,B,Critical,2.26,2.74,3.09,0.0343,0.5261,10,0.1249,65.76
22039,C,High,34.04,24.48,36.5,0.8584,5.1112,14,0.1248,39.65
84660A,C,High,1.43,1.21,1.55,0.0243,0.2527,14,0.1248,58.76
22679,C,High,26.0,17.2,27.72,0.7511,3.5918,14,0.1246,34.62
85014b,C,High,1.48,1.19,1.6,0.0286,0.2494,14,0.1244,51.61
90010B,C,High,3.59,2.8,3.86,0.0758,0.5851,14,0.1242,47.32
DCGS0041,C,High,0.18,0.18,0.2,0.0014,0.0378,14,0.124,128.26
85160B,C,Critical,905.42,934.19,995.68,4.392,195.0575,14,0.1238,206.15
90030A,C,High,0.99,0.94,1.08,0.01,0.1964,14,0.1234,98.98
84526,B,Critical,70.08,88.89,96.59,0.7697,17.0364,10,0.1234,91.06
90199D,C,High,1.45,1.25,1.57,0.0229,0.2612,14,0.1233,63.49
75172,C,High,0.48,0.44,0.52,0.0057,0.0925,14,0.1229,84.22
22846,A,Critical,6.48,9.23,11.11,0.269,1.4976,7,0.1229,24.1
47518F,C,High,10.34,9.72,11.24,0.1087,2.0298,14,0.1228,95.09
22031,C,High,28.71,17.67,30.34,0.9056,3.6888,14,0.1228,31.7
22253,B,Critical,55.95,59.77,73.56,1.3791,11.4546,10,0.1223,40.57
35095B,C,High,86.84,71.39,93.32,1.5665,14.906,14,0.1223,55.43
84030c,C,High,3.99,3.68,4.32,0.0458,0.7688,14,0.1222,87.13
21643,B,High,32.08,25.45,39.53,1.4077,4.878,10,0.1216,22.79
84754,B,High,62.6,55.02,78.64,2.3619,10.5449,10,0.1212,26.5
84899E,C,High,4.02,3.26,4.31,0.0744,0.6814,14,0.1211,54.08
22072,A,Critical,43.34,54.72,70.59,2.2661,8.8771,7,0.121,19.13
85129B,C,High,8.65,6.5,9.2,0.1931,1.3568,14,0.1209,44.77
37424,B,Critical,565.6,732.71,777.59,4.4878,140.4259,10,0.1205,126.03
81952V,C,High,7.29,5.79,7.77,0.1416,1.2082,14,0.1203,51.46
85166B,B,Critical,34.69,38.5,45.8,0.7296,7.3786,10,0.1202,47.55
90158,C,High,1.76,1.18,1.86,0.0486,0.2463,14,0.1202,36.24
21231,A,High,266.7,261.64,396.36,19.2446,42.4431,7,0.1199,13.86
72752A,C,High,0.19,0.18,0.2,0.0014,0.0378,14,0.1199,130.31
84575B,C,High,0.49,0.44,0.52,0.0057,0.0925,14,0.1198,85.17
22470,A,Critical,186.83,205.35,288.39,11.8641,33.3104,7,0.1195,15.75
90128A,C,High,3.05,2.69,3.27,0.0415,0.5612,14,0.1195,73.59
35233,C,High,0.82,0.67,0.88,0.0143,0.1409,14,0.1195,57.4
72800A,C,High,73.57,65.23,78.73,0.9642,13.6198,14,0.1193,76.3
22853,C,High,12.7,10.01,13.5,0.2489,2.0906,14,0.1193,51.03
20782,C,High,6.1,4.25,6.43,0.1559,0.8877,14,0.1191,39.12
79329,C,High,13.89,13.13,14.89,0.1259,2.7412,14,0.1185,110.33
gift_0001_50,C,High,0.28,0.26,0.3,0.0029,0.0535,14,0.1184,96.71
22878,C,High,7.22,6.68,7.72,0.0744,1.3949,14,0.1183,97.03
84751B,C,High,1.75,1.48,1.86,0.0272,0.3086,14,0.1183,64.28
22735,B,High,33.94,32.5,43.13,1.0629,6.2279,10,0.1183,31.93
37432,C,High,1.13,1.09,1.21,0.0086,0.2269,14,0.1183,131.1
16162L,C,Critical,1175.54,1176.78,1263.64,6.2046,245.7084,14,0.1182,189.46
21116,A,Critical,17.82,21.47,28.37,0.9857,3.483,7,0.1179,18.08
22883,C,High,1.56,1.47,1.67,0.0143,0.3072,14,0.1177,109.32
84743C,C,High,0.87,0.77,0.93,0.0114,0.1602,14,0.1174,76.21
84876D,C,High,15.09,12.09,15.96,0.2761,2.5243,14,0.1173,54.66
84814B,C,High,1.05,0.98,1.12,0.01,0.2036,14,0.1172,104.45
22956,B,Critical,29.74,30.21,38.15,0.794,5.7896,10,0.1169,37.46
84997B,A,Critical,111.89,119.12,170.08,7.2804,19.3236,7,0.1167,15.37
22926,B,Critical,10.3,11.16,13.4,0.2232,2.1395,10,0.1165,46.15
21637,B,Critical,67.93,69.59,87.2,1.7611,13.3367,10,0.1164,38.57
85185C,C,High,3.78,2.8,3.97,0.083,0.5854,14,0.1164,45.5
22389,C,High,22.14,16.83,23.26,0.4592,3.5145,14,0.1161,48.21
22830,A,Critical,14.48,24.76,26.55,0.2546,4.0173,7,0.116,56.88
21389,B,High,39.74,31.95,48.53,1.6581,6.1231,10,0.1159,23.97
22921,C,High,7.09,5.76,7.47,0.1216,1.2033,14,0.1158,58.29
72799C,C,High,49.24,44.27,52.08,0.5579,9.2432,14,0.1155,88.24
84497,C,High,5.1,3.59,5.33,0.1245,0.7496,14,0.1154,41.0
79066K,C,High,33.22,22.02,34.62,0.8999,4.5983,14,0.1153,36.92
85169D,C,High,10.06,7.08,10.51,0.2446,1.4792,14,0.1153,41.12
84623,C,High,5.23,4.39,5.51,0.0801,0.9159,14,0.1152,65.3
22673,C,High,38.2,30.95,40.15,0.6567,6.4632,14,0.1151,58.18
84849B,A,Critical,49.07,62.29,79.26,2.4235,10.1051,7,0.1149,20.25
84984C,C,High,28.74,25.68,30.32,0.3319,5.3616,14,0.1148,86.6
84795A,B,High,9.15,8.48,11.46,0.2976,1.6254,10,0.1147,30.76
90202C,C,High,0.83,0.62,0.86,0.0172,0.13,14,0.1146,48.07
17011A,C,High,29.87,26.22,31.44,0.3734,5.4738,14,0.1144,80.0
90081C,C,High,2.06,1.53,2.16,0.0443,0.3203,14,0.1144,46.53
35816B,C,High,25.97,24.64,27.42,0.1989,5.1445,14,0.1142,130.58
22529,C,High,100.64,72.47,104.86,2.3133,15.1326,14,0.114,43.51
21468,B,Critical,38.28,42.18,49.63,0.7454,8.0831,10,0.1139,51.36
84527,C,High,1.93,1.52,2.02,0.0358,0.3169,14,0.1138,54.0
35980B,C,High,0.56,0.51,0.59,0.0057,0.1069,14,0.1131,98.58
90042A,C,High,3.85,2.8,4.0,0.0858,0.585,14,0.1127,44.91
20954,C,High,0.19,0.18,0.2,0.0014,0.0378,14,0.1127,133.92
22157,B,High,52.51,43.86,64.14,2.0272,8.4068,10,0.1126,25.91
84757,C,High,0.55,0.48,0.58,0.0072,0.0999,14,0.1124,77.42
22394,C,High,14.89,11.92,15.5,0.2561,2.4887,14,0.1123,58.15
84845A,C,High,0.19,0.18,0.2,0.0014,0.0378,14,0.1123,134.12
90146,C,High,1.67,1.3,1.74,0.0315,0.2711,14,0.1123,53.15
90041,C,High,0.28,0.26,0.3,0.0029,0.0535,14,0.1121,98.95
72598,C,High,40.81,29.44,42.28,0.917,6.1469,14,0.112,44.5
20768,B,Critical,36.33,37.75,46.25,0.8498,7.2346,10,0.1119,42.75
90055,C,High,0.48,0.4,0.5,0.0072,0.0843,14,0.1117,67.72
35974,C,High,0.19,0.18,0.2,0.0014,0.0378,14,0.1115,134.54
35833G,C,High,8.5,6.11,8.79,0.1917,1.2759,14,0.1114,44.36
35647,C,High,45.49,36.16,47.18,0.7868,7.5503,14,0.1112,57.82
21558,A,Critical,57.66,71.67,91.77,2.8712,11.6255,7,0.111,20.08
85071B,C,High,78.54,58.23,81.19,1.6395,12.1591,14,0.1109,47.91
16151A,C,High,0.45,0.4,0.46,0.0043,0.0845,14,0.1109,104.02
22161,B,High,79.09,74.1,98.28,2.4177,14.2016,10,0.1107,32.71
22828,B,Critical,0.83,1.01,1.09,0.0086,0.1928,10,0.1106,96.89
35004c,C,High,1.93,1.45,1.99,0.0386,0.3027,14,0.1106,49.87
37342,C,High,3.78,2.71,3.89,0.0844,0.5665,14,0.1103,44.76
21320,C,High,12.19,8.83,12.55,0.2661,1.8429,14,0.1099,45.8
22055,A,Critical,82.11,88.91,124.18,5.0386,14.4225,7,0.1098,16.3
84721,C,High,3.71,3.45,3.85,0.0286,0.7196,14,0.1095,129.66
21371,C,High,9.87,7.84,10.18,0.1674,1.6365,14,0.1094,58.98
21503,C,High,53.75,33.41,54.94,1.5379,6.9764,14,0.1086,34.95
21136,A,Critical,151.37,177.85,234.96,8.1588,28.8495,7,0.1084,18.55
90160B,C,High,3.22,2.49,3.31,0.0587,0.5198,14,0.1083,54.98
90013A,C,High,3.36,2.11,3.43,0.0944,0.441,14,0.1081,35.62
84584,C,High,7.44,4.83,7.6,0.1974,1.0091,14,0.1079,37.67
84803A,C,High,8.34,6.42,8.55,0.1516,1.3414,14,0.1077,55.0
20975,A,Critical,281.51,327.9,434.77,15.2675,53.1911,7,0.1073,18.44
90182A,C,High,0.2,0.18,0.2,0.0014,0.0378,14,0.1072,136.85
21145,B,Critical,43.67,43.98,54.48,1.0501,8.4281,10,0.1067,41.59
84869,C,High,26.66,21.11,27.16,0.432,4.4085,14,0.1057,61.7
72739B,C,High,38.94,31.75,39.64,0.5637,6.6294,14,0.1053,69.09
85019C,C,High,31.38,27.58,31.99,0.3147,5.7589,14,0.1053,99.71
37477C,C,High,1.18,1.09,1.21,0.0086,0.2269,14,0.1051,137.94
90179A,C,High,0.73,0.63,0.75,0.0086,0.1308,14,0.105,85.5
22975,C,High,10.22,8.01,10.38,0.1688,1.6732,14,0.1049,60.51
22630,A,Critical,198.5,247.92,312.92,9.2861,40.2162,7,0.1048,21.38
79337,C,High,67.01,56.97,68.11,0.7954,11.8961,14,0.1047,84.25
16169N,C,High,149.28,110.79,151.35,2.897,23.1325,14,0.1045,51.53
20879,C,Critical,16.83,17.1,17.1,0.0,3.5714,14,0.104,999.0
37491B,C,High,0.91,0.72,0.92,0.0143,0.1507,14,0.104,63.64
47593A,C,High,14.76,9.5,14.91,0.3863,1.9834,14,0.1039,38.2
62095B,C,High,30.45,24.97,30.82,0.4177,5.2146,14,0.1037,72.89
35004s,C,High,0.2,0.18,0.2,0.0014,0.0378,14,0.1036,138.77
22576,B,High,75.93,65.17,91.24,2.6066,12.491,10,0.1034,29.13
84688,B,Critical,22.99,23.65,28.53,0.4878,4.5324,10,0.1032,47.13
16258A,C,High,49.01,37.5,49.43,0.8526,7.8291,14,0.1029,57.47
84678,B,High,21.46,19.22,25.94,0.6724,3.6834,10,0.1029,31.92
22737,A,Critical,61.6,76.59,96.53,2.8484,12.4241,7,0.1025,21.63
22489,A,Critical,195.52,212.36,292.33,11.4235,34.4485,7,0.1024,17.12
90202A,C,High,0.77,0.6,0.78,0.0129,0.1249,14,0.1022,60.05
85184c,C,High,0.44,0.36,0.44,0.0057,0.0755,14,0.1022,76.63
20620,C,High,1.19,0.9,1.2,0.0215,0.188,14,0.1018,55.67
21638,B,High,27.93,21.66,32.88,1.1216,4.1513,10,0.1015,24.9
90157,C,High,2.94,2.09,2.95,0.0615,0.4355,14,0.1014,47.73
85111,C,High,196.57,169.98,197.34,1.9542,35.4919,14,0.1013,100.59
84933B,C,High,20.9,18.25,20.97,0.1946,3.8106,14,0.1012,107.43
77081,C,High,20.32,15.55,20.38,0.3448,3.2476,14,0.1011,58.94
85199L,B,High,95.25,75.98,112.52,3.6538,14.5626,10,0.1011,26.07
72819,C,High,40.06,30.45,40.15,0.6924,6.3588,14,0.101,57.85
90156,C,High,2.14,1.72,2.14,0.03,0.3598,14,0.1009,71.21
47422,C,High,48.11,37.91,48.18,0.7339,7.9149,14,0.1007,65.55
79534,C,High,8.26,5.94,8.27,0.166,1.2409,14,0.1004,49.79
